location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-11;total_deaths;53;2020-06-22;305;2020-08-11;565;1.85
AL;2020-08-11;total_deaths;51;2020-06-24;938;2020-08-11;1700;1.81
AM;2020-08-11;total_deaths;79;2020-05-27;1891;2020-08-11;3405;1.8
AP;2020-08-11;total_deaths;60;2020-06-15;329;2020-08-11;604;1.84
BA;2020-08-11;total_deaths;38;2020-07-07;2216;2020-08-11;4067;1.84
CE;2020-08-11;total_deaths;66;2020-06-09;4309;2020-08-11;8011;1.86
DF;2020-08-11;total_deaths;30;2020-07-15;1001;2020-08-11;1815;1.81
ES;2020-08-11;total_deaths;48;2020-06-27;1507;2020-08-11;2783;1.85
GO;2020-08-11;total_deaths;24;2020-07-21;1154;2020-08-11;2099;1.82
MA;2020-08-11;total_deaths;53;2020-06-22;1760;2020-08-11;3204;1.82
MG;2020-08-11;total_deaths;25;2020-07-20;2004;2020-08-11;3613;1.8
MS;2020-08-11;total_deaths;20;2020-07-25;292;2020-08-11;544;1.86
MT;2020-08-11;total_deaths;29;2020-07-16;1207;2020-08-11;2189;1.81
PA;2020-08-11;total_deaths;72;2020-06-03;3193;2020-08-11;5901;1.85
PB;2020-08-11;total_deaths;39;2020-07-06;1118;2020-08-11;2046;1.83
PE;2020-08-11;total_deaths;60;2020-06-15;3886;2020-08-11;7008;1.8
PI;2020-08-11;total_deaths;38;2020-07-07;834;2020-08-11;1526;1.83
PR;2020-08-11;total_deaths;25;2020-07-20;1357;2020-08-11;2445;1.8
RJ;2020-08-11;total_deaths;60;2020-06-15;7728;2020-08-11;14212;1.84
RN;2020-08-11;total_deaths;43;2020-07-02;1103;2020-08-11;2003;1.82
RO;2020-08-11;total_deaths;42;2020-07-03;533;2020-08-11;966;1.81
RR;2020-08-11;total_deaths;45;2020-06-30;283;2020-08-11;551;1.95
RS;2020-08-11;total_deaths;24;2020-07-21;1349;2020-08-11;2472;1.83
SC;2020-08-11;total_deaths;20;2020-07-25;880;2020-08-11;1619;1.84
SE;2020-08-11;total_deaths;36;2020-07-09;901;2020-08-11;1633;1.81
SP;2020-08-11;total_deaths;49;2020-06-26;13966;2020-08-11;25571;1.83
TO;2020-08-11;total_deaths;32;2020-07-13;259;2020-08-11;474;1.83
