location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Dominican.Republic;2020-05-19;total_deaths;31;2020-04-21;245;2020-05-19;441;1.8
Ecuador;2020-05-19;total_deaths;17;2020-05-05;1569;2020-05-19;2839;1.81
Egypt;2020-05-19;total_deaths;24;2020-04-28;359;2020-05-19;659;1.84
El.Salvador;2020-05-19;total_deaths;12;2020-05-10;17;2020-05-19;31;1.82
Estonia;2020-05-19;total_deaths;37;2020-04-15;35;2020-05-19;64;1.83
Finland;2020-05-19;total_deaths;29;2020-04-22;149;2020-05-19;301;2.02
France;2020-05-19;total_deaths;39;2020-04-13;14967;2020-05-19;28022;1.87
Gabon;2020-05-19;total_deaths;16;2020-05-05;6;2020-05-19;12;2
Georgia;2020-05-19;total_deaths;21;2020-04-30;6;2020-05-19;12;2
Germany;2020-05-19;total_deaths;33;2020-04-19;4404;2020-05-19;8090;1.84
Ghana;2020-05-19;total_deaths;21;2020-05-01;17;2020-05-19;31;1.82
Greece;2020-05-19;total_deaths;42;2020-04-10;90;2020-05-19;165;1.83
Guatemala;2020-05-19;total_deaths;15;2020-05-07;23;2020-05-19;43;1.87
Guernsey;2020-05-19;total_deaths;37;2020-04-15;7;2020-05-19;13;1.86
Guinea;2020-05-19;total_deaths;17;2020-05-05;10;2020-05-19;18;1.8
Guinea-Bissau;2020-05-19;total_deaths;5;2020-05-16;3;2020-05-19;6;2
Guyana;2020-05-19;total_deaths;44;2020-04-07;5;2020-05-19;10;2
Haiti;2020-05-19;total_deaths;13;2020-05-09;12;2020-05-19;22;1.83
Honduras;2020-05-19;total_deaths;20;2020-05-02;76;2020-05-19;147;1.93
Hungary;2020-05-19;total_deaths;29;2020-04-23;250;2020-05-19;470;1.88
India;2020-05-19;total_deaths;16;2020-05-06;1783;2020-05-19;3303;1.85
Indonesia;2020-05-19;total_deaths;29;2020-04-23;647;2020-05-19;1221;1.89
Iran;2020-05-19;total_deaths;45;2020-04-07;3872;2020-05-19;7119;1.84
Iraq;2020-05-19;total_deaths;41;2020-04-11;72;2020-05-19;131;1.82
Ireland;2020-05-19;total_deaths;28;2020-04-24;829;2020-05-19;1561;1.88
Israel;2020-05-19;total_deaths;35;2020-04-17;151;2020-05-19;277;1.83
Italy;2020-05-19;total_deaths;44;2020-04-08;17669;2020-05-19;32169;1.82
Jamaica;2020-05-19;total_deaths;33;2020-04-19;5;2020-05-19;9;1.8
Japan;2020-05-19;total_deaths;23;2020-04-29;415;2020-05-19;771;1.86
Jersey;2020-05-19;total_deaths;30;2020-04-21;14;2020-05-19;28;2
Jordan;2020-05-19;total_deaths;47;2020-04-05;5;2020-05-19;9;1.8
Kazakhstan;2020-05-19;total_deaths;30;2020-04-22;19;2020-05-19;35;1.84
Kenya;2020-05-19;total_deaths;16;2020-05-06;26;2020-05-19;50;1.92
Kosovo;2020-05-19;total_deaths;32;2020-04-20;15;2020-05-19;29;1.93
Kuwait;2020-05-19;total_deaths;11;2020-05-11;65;2020-05-19;121;1.86
Kyrgyzstan;2020-05-19;total_deaths;30;2020-04-21;7;2020-05-19;14;2
Latvia;2020-05-19;total_deaths;29;2020-04-23;11;2020-05-19;21;1.91
Lebanon;2020-05-19;total_deaths;50;2020-04-01;12;2020-05-19;26;2.17
Liberia;2020-05-19;total_deaths;26;2020-04-26;12;2020-05-19;23;1.92
Lithuania;2020-05-19;total_deaths;34;2020-04-18;33;2020-05-19;60;1.82
Luxembourg;2020-05-19;total_deaths;41;2020-04-10;54;2020-05-19;109;2.02
Macedonia;2020-05-19;total_deaths;28;2020-04-24;57;2020-05-19;106;1.86
Madagascar;2020-05-19;total_deaths;3;2020-05-18;1;2020-05-19;2;2
Malaysia;2020-05-19;total_deaths;45;2020-04-07;63;2020-05-19;114;1.81
Maldives;2020-05-19;total_deaths;15;2020-05-06;2;2020-05-19;4;2
Mali;2020-05-19;total_deaths;18;2020-05-04;29;2020-05-19;53;1.83
Malta;2020-05-19;total_deaths;27;2020-04-24;3;2020-05-19;6;2
Mauritania;2020-05-19;total_deaths;7;2020-05-14;2;2020-05-19;4;2
Mauritius;2020-05-19;total_deaths;50;2020-04-01;5;2020-05-19;10;2
Mexico;2020-05-19;total_deaths;15;2020-05-07;2961;2020-05-19;5666;1.91
Moldova;2020-05-19;total_deaths;21;2020-05-01;122;2020-05-19;221;1.81
Montenegro;2020-05-19;total_deaths;29;2020-04-23;5;2020-05-19;9;1.8
Morocco;2020-05-19;total_deaths;42;2020-04-10;107;2020-05-19;193;1.8
Myanmar;2020-05-19;total_deaths;40;2020-04-11;3;2020-05-19;6;2
Nepal;2020-05-19;total_deaths;5;2020-05-16;1;2020-05-19;2;2
Netherlands;2020-05-19;total_deaths;37;2020-04-15;3134;2020-05-19;5715;1.82
New.Zealand;2020-05-19;total_deaths;35;2020-04-17;11;2020-05-19;21;1.91
Nicaragua;2020-05-19;total_deaths;19;2020-05-02;4;2020-05-19;8;2
Niger;2020-05-19;total_deaths;25;2020-04-27;29;2020-05-19;55;1.9
Nigeria;2020-05-19;total_deaths;16;2020-05-06;103;2020-05-19;192;1.86
Northern.Mariana.Islands;2020-05-19;total_deaths;45;2020-04-06;1;2020-05-19;2;2
Norway;2020-05-19;total_deaths;38;2020-04-14;127;2020-05-19;233;1.83
Oman;2020-05-19;total_deaths;14;2020-05-08;15;2020-05-19;27;1.8
Pakistan;2020-05-19;total_deaths;17;2020-05-05;526;2020-05-19;985;1.87
Palestine;2020-05-19;total_deaths;22;2020-04-29;2;2020-05-19;4;2
Panama;2020-05-19;total_deaths;28;2020-04-24;154;2020-05-19;281;1.82
Paraguay;2020-05-19;total_deaths;40;2020-04-12;6;2020-05-19;11;1.83
Peru;2020-05-19;total_deaths;16;2020-05-06;1533;2020-05-19;2914;1.9
Philippines;2020-05-19;total_deaths;29;2020-04-23;462;2020-05-19;837;1.81
Poland;2020-05-19;total_deaths;27;2020-04-25;524;2020-05-19;948;1.81
Portugal;2020-05-19;total_deaths;34;2020-04-18;687;2020-05-19;1247;1.82
Puerto.Rico;2020-05-19;total_deaths;30;2020-04-22;64;2020-05-19;124;1.94
Qatar;2020-05-19;total_deaths;33;2020-04-19;8;2020-05-19;15;1.88
Romania;2020-05-19;total_deaths;26;2020-04-26;608;2020-05-19;1126;1.85
Russia;2020-05-19;total_deaths;16;2020-05-06;1537;2020-05-19;2837;1.85
San.Marino;2020-05-19;total_deaths;55;2020-03-28;22;2020-05-19;41;1.86
Sao.Tome.and.Principe;2020-05-19;total_deaths;14;2020-05-07;4;2020-05-19;8;2
Saudi.Arabia;2020-05-19;total_deaths;20;2020-05-02;176;2020-05-19;329;1.87
Senegal;2020-05-19;total_deaths;13;2020-05-08;14;2020-05-19;30;2.14
Serbia;2020-05-19;total_deaths;31;2020-04-21;125;2020-05-19;234;1.87
Sierra.Leone;2020-05-19;total_deaths;12;2020-05-10;18;2020-05-19;33;1.83
Singapore;2020-05-19;total_deaths;26;2020-04-26;12;2020-05-19;22;1.83
Sint.Maarten.(Dutch.part);2020-05-19;total_deaths;43;2020-04-09;8;2020-05-19;15;1.88
Slovakia;2020-05-19;total_deaths;29;2020-04-23;15;2020-05-19;28;1.87
Slovenia;2020-05-19;total_deaths;38;2020-04-14;56;2020-05-19;104;1.86
Somalia;2020-05-19;total_deaths;19;2020-05-03;32;2020-05-19;59;1.84
South.Africa;2020-05-19;total_deaths;15;2020-05-07;161;2020-05-19;312;1.94
South.Korea;2020-05-19;total_deaths;56;2020-03-27;144;2020-05-19;263;1.83
Spain;2020-05-19;total_deaths;42;2020-04-09;15238;2020-05-18;27778;1.82
Sri.Lanka;2020-05-19;total_deaths;46;2020-04-06;5;2020-05-19;9;1.8
Sudan;2020-05-19;total_deaths;14;2020-05-07;52;2020-05-19;105;2.02
Swaziland;2020-05-19;total_deaths;16;2020-05-05;1;2020-05-19;2;2
Sweden;2020-05-19;total_deaths;29;2020-04-23;2021;2020-05-19;3743;1.85
Switzerland;2020-05-19;total_deaths;39;2020-04-13;858;2020-05-19;1613;1.88
Tanzania;2020-05-19;total_deaths;23;2020-04-28;10;2020-05-19;21;2.1
Thailand;2020-05-19;total_deaths;45;2020-04-07;30;2020-05-19;56;1.87
Togo;2020-05-19;total_deaths;23;2020-04-28;6;2020-05-19;12;2
Tunisia;2020-05-19;total_deaths;42;2020-04-10;25;2020-05-19;47;1.88
Turkey;2020-05-19;total_deaths;31;2020-04-21;2259;2020-05-19;4199;1.86
Ukraine;2020-05-19;total_deaths;18;2020-05-04;303;2020-05-19;548;1.81
United.Arab.Emirates;2020-05-19;total_deaths;19;2020-05-03;126;2020-05-19;227;1.8
United.Kingdom;2020-05-19;total_deaths;32;2020-04-20;19051;2020-05-19;35341;1.86
United.States;2020-05-19;total_deaths;28;2020-04-24;51017;2020-05-19;91921;1.8
United.States.Virgin.Islands;2020-05-19;total_deaths;25;2020-04-26;3;2020-05-19;6;2
Uruguay;2020-05-19;total_deaths;31;2020-04-20;10;2020-05-19;20;2
Uzbekistan;2020-05-19;total_deaths;29;2020-04-23;7;2020-05-19;13;1.86
Venezuela;2020-05-19;total_deaths;45;2020-04-06;5;2020-05-19;10;2
World;2020-05-19;total_deaths;32;2020-04-20;172814;2020-05-19;323046;1.87
Yemen;2020-05-19;total_deaths;7;2020-05-15;15;2020-05-19;28;1.87
Zimbabwe;2020-05-19;total_deaths;43;2020-04-08;2;2020-05-19;4;2
