"dia_ano","dias","otimista","casos_estimados","pessimista","x"
178,2020-06-26,489,536,583,540
179,2020-06-27,507,556,605,554
180,2020-06-28,526,576,626,559
181,2020-06-29,545,597,649,582
182,2020-06-30,565,619,673,614
183,2020-07-01,585,641,697,636
184,2020-07-02,607,665,723,663
185,2020-07-03,629,689,749,690
186,2020-07-04,652,714,776,715
187,2020-07-05,675,740,805,727
188,2020-07-06,700,767,834,759
189,2020-07-07,726,795,864,NA
190,2020-07-08,752,824,896,NA
191,2020-07-09,779,854,929,NA
192,2020-07-10,808,885,962,NA
193,2020-07-11,837,917,997,NA
194,2020-07-12,867,950,1033,NA
195,2020-07-13,899,985,1071,NA
196,2020-07-14,932,1021,1110,NA
197,2020-07-15,966,1058,1150,NA
198,2020-07-16,1000,1096,1192,NA
