"dia_ano","dias","otimista","casos_estimados","pessimista","x"
162,2020-06-10,2808,3405,4002,3531
163,2020-06-11,2910,3528,4146,3633
164,2020-06-12,3015,3655,4295,3694
165,2020-06-13,3123,3786,4449,3784
166,2020-06-14,3235,3922,4609,3855
167,2020-06-15,3351,4063,4775,3886
168,2020-06-16,3471,4209,4947,3959
169,2020-06-17,3597,4361,5125,4009
170,2020-06-18,3726,4517,5308,4057
171,2020-06-19,3860,4680,5500,4102
172,2020-06-20,3999,4848,5697,4148
173,2020-06-21,4142,5022,5902,NA
174,2020-06-22,4291,5203,6115,NA
175,2020-06-23,4446,5390,6334,NA
176,2020-06-24,4606,5584,6562,NA
177,2020-06-25,4771,5785,6799,NA
178,2020-06-26,4943,5993,7043,NA
179,2020-06-27,5120,6208,7296,NA
180,2020-06-28,5304,6431,7558,NA
181,2020-06-29,5495,6662,7829,NA
182,2020-06-30,5693,6902,8111,NA
