"dia_ano","dias","otimista","casos_estimados","pessimista","x"
141,2020-05-20,89,95,101,94
142,2020-05-21,92,98,104,98
143,2020-05-22,96,102,108,100
144,2020-05-23,98,105,112,103
145,2020-05-24,101,108,115,105
146,2020-05-25,105,112,119,109
147,2020-05-26,108,115,122,121
148,2020-05-27,112,119,126,126
149,2020-05-28,114,122,130,NA
150,2020-05-29,118,126,134,NA
151,2020-05-30,122,130,138,NA
152,2020-05-31,125,133,141,NA
153,2020-06-01,128,137,146,NA
154,2020-06-02,132,141,150,NA
155,2020-06-03,136,145,154,NA
