"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,407,426,445,420
184,2020-07-02,411,430,449,427
185,2020-07-03,414,433,452,438
186,2020-07-04,418,437,456,441
187,2020-07-05,420,440,460,442
188,2020-07-06,423,443,463,449
189,2020-07-07,426,446,466,455
190,2020-07-08,429,449,469,462
191,2020-07-09,432,452,472,467
192,2020-07-10,434,454,474,470
193,2020-07-11,437,457,477,473
194,2020-07-12,439,459,479,NA
195,2020-07-13,441,461,481,NA
196,2020-07-14,442,463,484,NA
197,2020-07-15,444,465,486,NA
198,2020-07-16,446,467,488,NA
199,2020-07-17,447,468,489,NA
200,2020-07-18,449,470,491,NA
201,2020-07-19,450,471,492,NA
202,2020-07-20,452,473,494,NA
203,2020-07-21,453,474,495,NA
