"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-24,304,323,314,364,264,304
2020-04-25,334,354,344,399,289,345
2020-04-26,368,385,376,436,316,401
2020-04-27,405,418,412,478,346,407
2020-04-28,446,452,449,521,377,425
2020-04-29,492,487,490,569,411,452
2020-04-30,541,522,532,617,447,519
2020-05-01,596,558,577,670,484,602
2020-05-02,656,593,624,724,524,NA
2020-05-03,722,628,675,783,567,NA
2020-05-04,795,662,728,845,611,NA
2020-05-05,876,696,786,912,660,NA
2020-05-06,964,728,846,982,710,NA
2020-05-07,1062,759,910,1056,764,NA
2020-05-08,1169,788,978,1135,821,NA
