"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,1879,2607,3335,114,27
2019-12-31,1989,2759,3529,121,27
2020-01-01,2105,2920,3735,128,27
2020-01-02,2228,3091,3954,136,44
2020-01-03,2359,3272,4185,144,44
2020-01-04,2496,3463,4430,152,59
2020-01-05,2643,3666,4689,161,59
2020-01-06,2797,3880,4963,170,59
2020-01-07,2961,4107,5253,180,59
2020-01-08,3134,4348,5562,191,59
2020-01-09,3317,4602,5887,202,59
2020-01-10,3511,4871,6231,214,59
2020-01-11,3717,5156,6595,226,59
2020-01-12,3935,5458,6981,239,60
2020-01-13,4165,5777,7389,253,60
2020-01-14,4408,6115,7822,268,61
2020-01-15,4666,6472,8278,284,61
2020-01-16,4939,6851,8763,301,66
2020-01-17,5228,7252,9276,318,83
2020-01-18,5533,7676,9819,337,219
2020-01-19,5857,8125,10393,357,239
2020-01-20,6200,8600,11000,377,392
2020-01-21,6562,9103,11644,399,534
2020-01-22,6946,9636,12326,423,631
2020-01-23,7352,10199,13046,448,897
2020-01-24,7783,10796,13809,474,1350
2020-01-25,8237,11427,14617,501,2023
2020-01-26,8720,12096,15472,531,2820
2020-01-27,9229,12803,16377,562,4587
2020-01-28,9769,13552,17335,595,6067
2020-01-29,10341,14345,18349,629,7823
2020-01-30,10946,15184,19422,666,9826
2020-01-31,11586,16072,20558,705,11946
2020-02-01,12264,17012,21760,746,14554
2020-02-02,12981,18007,23033,790,17372
2020-02-03,13741,19061,24381,836,20615
2020-02-04,14544,20175,25806,885,24522
2020-02-05,15395,21356,27317,937,28273
2020-02-06,16295,22605,28915,992,31491
2020-02-07,17248,23927,30606,1050,34933
2020-02-08,18257,25326,32395,1111,37552
2020-02-09,19325,26808,34291,1176,40540
2020-02-10,20456,28376,36296,1245,43105
2020-02-11,21652,30036,38420,1318,45177
2020-02-12,22919,31793,40667,1395,60328
2020-02-13,24259,33652,43045,1477,64543
2020-02-14,25678,35621,45564,1563,67103
2020-02-15,27180,37704,48228,1654,69265
2020-02-16,28770,39909,51048,1751,71332
2020-02-17,30453,42244,54035,1854,73327
2020-02-18,32234,44715,57196,1962,75191
2020-02-19,34119,47330,60541,2077,75723
2020-02-20,36115,50099,64083,2198,76719
2020-02-21,38227,53029,67831,2327,77804
2020-02-22,40464,56131,71798,2463,78812
2020-02-23,42830,59414,75998,2607,79339
2020-02-24,45336,62890,80444,2760,80132
2020-02-25,47987,66568,85149,2921,80995
2020-02-26,50794,70462,90130,3092,82101
2020-02-27,53765,74583,95401,3273,83365
2020-02-28,56910,78946,100982,3464,85203
2020-02-29,60239,83564,106889,3667,87024
2020-03-01,63762,88451,113140,3881,89068
2020-03-02,67492,93625,119758,4108,90663
2020-03-03,71440,99102,126764,4349,93076
2020-03-04,75619,104898,134177,4603,95315
2020-03-05,80042,111034,142026,4872,98171
2020-03-06,84724,117529,150334,5157,102132
2020-03-07,89679,124403,159127,5459,105823
2020-03-08,94925,131680,168435,5778,109694
2020-03-09,100477,139382,178287,6116,114231
2020-03-10,106355,147535,188715,6474,118609
2020-03-11,112576,156165,199754,6852,125496
2020-03-12,119160,165299,211438,7253,133848
2020-03-13,126131,174968,223805,7678,143223
2020-03-14,133508,185202,236896,8127,151363
2020-03-15,141317,196035,250753,8602,167414
2020-03-16,149584,207502,265420,9105,180159
2020-03-17,158333,219639,280945,9638,194909
2020-03-18,167595,232487,297379,10201,213254
2020-03-19,177397,246085,314773,10798,242473
2020-03-20,187773,260479,333185,11430,271228
2020-03-21,198757,275715,352673,12098,305275
2020-03-22,210383,291843,373303,12806,338307
2020-03-23,222688,308913,395138,13555,366866
2020-03-24,235715,326983,418251,14348,NA
2020-03-25,249502,346109,442716,15187,NA
2020-03-26,264096,366353,468610,16075,NA
2020-03-27,279543,387782,496021,17016,NA
2020-03-28,295895,410465,525035,18011,NA
2020-03-29,313203,434474,555745,19065,NA
2020-03-30,331522,459887,588252,20180,NA
