"dia_ano","dias","otimista","casos_estimados","pessimista","x"
190,2020-07-08,4887,5124,5361,5169
191,2020-07-09,4897,5135,5373,5196
192,2020-07-10,4906,5144,5382,5224
193,2020-07-11,4914,5153,5392,5274
194,2020-07-12,4921,5160,5399,5289
195,2020-07-13,4928,5167,5406,5293
196,2020-07-14,4934,5174,5414,5318
197,2020-07-15,4940,5180,5420,5337
198,2020-07-16,4945,5185,5425,5385
199,2020-07-17,4950,5190,5430,5448
200,2020-07-18,4954,5195,5436,5478
201,2020-07-19,4958,5199,5440,NA
202,2020-07-20,4962,5203,5444,NA
203,2020-07-21,4965,5206,5447,NA
204,2020-07-22,4968,5209,5450,NA
205,2020-07-23,4971,5212,5453,NA
206,2020-07-24,4972,5214,5456,NA
207,2020-07-25,4975,5217,5459,NA
208,2020-07-26,4977,5219,5461,NA
209,2020-07-27,4979,5221,5463,NA
210,2020-07-28,4981,5223,5465,NA
