"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,51685,81991,66838,80365,53311,80261
2020-03-03,52162,82119,67140,80728,53552,80380
2020-03-04,52645,82222,67434,81082,53786,80497
2020-03-05,53132,82306,67719,81425,54013,80667
2020-03-06,53623,82373,67998,81760,54236,80768
2020-03-07,54119,82428,68274,82092,54456,80814
2020-03-08,54619,82472,68546,82419,54673,80859
2020-03-09,55124,82507,68816,82744,54888,80879
2020-03-10,55634,82536,69085,83067,55103,80908
2020-03-11,56149,82559,69354,83391,55317,80932
2020-03-12,56668,82578,69623,83714,55532,80954
2020-03-13,57192,82593,69892,84037,55747,80973
2020-03-14,57721,82605,70163,84363,55963,80995
2020-03-15,58255,82615,70435,84690,56180,81020
2020-03-16,58793,82623,70708,85019,56397,81063
2020-03-17,59337,82629,70983,85349,56617,81086
2020-03-18,59886,82635,71260,85682,56838,81130
2020-03-19,60440,82639,71540,86019,57061,81229
2020-03-20,60999,82642,71820,86356,57284,81281
2020-03-21,61563,82645,72104,86697,57511,81346
2020-03-22,62132,82647,72390,87041,57739,81484
2020-03-23,62706,82649,72678,87387,57969,81553
2020-03-24,63286,82650,72968,87736,58200,81631
2020-03-25,63872,82651,73262,88089,58435,81733
2020-03-26,64462,82652,73557,88444,58670,81827
2020-03-27,65058,82653,73856,88804,58908,81946
2020-03-28,65660,82654,74157,89166,59148,82059
2020-03-29,66267,82654,74460,89530,59390,82157
2020-03-30,66880,82655,74768,89900,59636,82241
2020-03-31,67499,82655,75077,90272,59882,82295
2020-04-01,68123,82655,75389,90647,60131,82395
2020-04-02,68753,82655,75704,91026,60382,82465
2020-04-03,69388,82656,76022,91408,60636,82527
2020-04-04,70030,82656,76343,91794,60892,82575
2020-04-05,70678,82656,76667,92184,61150,82642
2020-04-06,71331,82656,76994,92577,61411,82698
2020-04-07,71991,82656,77324,92974,61674,82784
2020-04-08,72657,82656,77656,93373,61939,82870
2020-04-09,73329,82656,77992,93777,62207,82925
2020-04-10,74007,82656,78332,94186,62478,83004
2020-04-11,74691,82656,78674,94597,62751,83097
2020-04-12,75382,82656,79019,95012,63026,83209
2020-04-13,76079,82656,79368,95431,63305,83303
2020-04-14,76783,82656,79720,95855,63585,83352
2020-04-15,77493,82656,80074,96280,63868,83402
2020-04-16,78209,82656,80432,96711,64153,83754
2020-04-17,78932,82656,80794,97146,64442,83785
2020-04-18,79662,82656,81159,97585,64733,83803
2020-04-19,80399,82656,81528,98028,65028,83817
2020-04-20,81143,82656,81900,98476,65324,83849
2020-04-21,81893,82656,82274,98925,65623,83864
2020-04-22,82650,82656,82653,99381,65925,83876
2020-04-23,83415,82656,83036,99842,66230,83884
2020-04-24,84186,82656,83421,100305,66537,83899
2020-04-25,84964,82656,83810,100772,66848,83909
2020-04-26,85750,82656,84203,101245,67161,83912
2020-04-27,86543,82656,84600,101722,67478,83938
2020-04-28,87343,82656,85000,102203,67797,83940
2020-04-29,88151,82656,85404,102689,68119,83944
2020-04-30,88966,82656,85811,103178,68444,83956
2020-05-01,89789,82656,86222,103672,68772,83959
2020-05-02,90619,82656,86638,104173,69103,83961
2020-05-03,91457,82656,87056,104675,69437,83964
2020-05-04,92303,82656,87480,105185,69775,83966
2020-05-05,93157,82656,87906,105697,70115,83968
2020-05-06,94018,82656,88337,106216,70458,83970
2020-05-07,94888,82656,88772,106739,70805,83976
2020-05-08,95765,82656,89210,107265,71155,83976
2020-05-09,96651,82656,89654,107799,71509,83991
2020-05-10,97545,82656,90100,108335,71865,84010
2020-05-11,98447,82656,90552,108879,72225,84011
2020-05-12,99357,82656,91006,109425,72587,84018
2020-05-13,100276,82656,91466,109978,72954,84024
2020-05-14,101203,82656,91930,110536,73324,84029
2020-05-15,102139,82656,92398,111098,73698,84038
2020-05-16,103084,82656,92870,111666,74074,84044
2020-05-17,104037,82656,93346,112238,74454,84054
2020-05-18,104999,82656,93828,112818,74838,84063
2020-05-19,105970,82656,94313,113401,75225,84065
2020-05-20,106950,82656,94803,113990,75616,84067
2020-05-21,107939,82656,95298,114585,76011,84079
2020-05-22,108937,82656,95796,115184,76408,82971
2020-05-23,109944,82656,96300,115790,76810,NA
2020-05-24,110961,82656,96808,116401,77215,NA
2020-05-25,111987,82656,97322,117019,77625,NA
2020-05-26,113023,82656,97840,117642,78038,NA
2020-05-27,114068,82656,98362,118269,78455,NA
2020-05-28,115123,82656,98890,118904,78876,NA
2020-05-29,116188,82656,99422,119544,79300,NA
