"dia_ano","dias","otimista","casos_estimados","pessimista","x"
141,2020-05-20,223,242,261,251
142,2020-05-21,239,259,279,262
143,2020-05-22,256,277,298,280
144,2020-05-23,274,297,320,301
145,2020-05-24,294,318,342,316
146,2020-05-25,315,341,367,337
147,2020-05-26,338,366,394,354
148,2020-05-27,362,392,422,368
149,2020-05-28,388,420,452,NA
150,2020-05-29,415,450,485,NA
151,2020-05-30,445,482,519,NA
152,2020-05-31,476,516,556,NA
153,2020-06-01,511,553,595,NA
154,2020-06-02,548,593,638,NA
155,2020-06-03,586,635,684,NA
