"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Belarus",2019-12-30,0,0,0,NA,0
"Belarus",2019-12-31,0,0,0,NA,0
"Belarus",2020-01-01,0,0,0,NA,0
"Belarus",2020-01-02,0,0,0,NA,0
"Belarus",2020-01-03,0,0,0,NA,0
"Belarus",2020-01-04,0,0,0,NA,0
"Belarus",2020-01-05,0,0,0,NA,0
"Belarus",2020-01-06,0,0,0,NA,0
"Belarus",2020-01-07,0,0,0,NA,0
"Belarus",2020-01-08,0,0,0,NA,0
"Belarus",2020-01-09,0,0,0,NA,0
"Belarus",2020-01-10,0,0,0,NA,0
"Belarus",2020-01-11,0,0,0,NA,0
"Belarus",2020-01-12,0,0,0,NA,0
"Belarus",2020-01-13,0,0,0,NA,0
"Belarus",2020-01-14,0,0,0,NA,0
"Belarus",2020-01-15,0,0,0,NA,0
"Belarus",2020-01-16,0,0,0,NA,0
"Belarus",2020-01-17,0,0,0,NA,0
"Belarus",2020-01-18,0,0,0,NA,0
"Belarus",2020-01-19,0,0,0,NA,0
"Belarus",2020-01-20,0,0,0,NA,0
"Belarus",2020-01-21,0,0,0,NA,0
"Belarus",2020-01-22,0,0,0,NA,0
"Belarus",2020-01-23,0,0,0,NA,0
"Belarus",2020-01-24,0,0,0,NA,0
"Belarus",2020-01-25,0,0,0,NA,0
"Belarus",2020-01-26,0,0,0,NA,0
"Belarus",2020-01-27,0,0,0,NA,0
"Belarus",2020-01-28,0,0,0,NA,0
"Belarus",2020-01-29,0,0,0,NA,0
"Belarus",2020-01-30,0,0,0,NA,0
"Belarus",2020-01-31,0,0,0,NA,0
"Belarus",2020-02-01,0,0,0,NA,0
"Belarus",2020-02-02,0,0,0,NA,0
"Belarus",2020-02-03,0,0,0,NA,0
"Belarus",2020-02-04,0,0,0,NA,0
"Belarus",2020-02-05,0,0,0,NA,0
"Belarus",2020-02-06,0,0,0,NA,0
"Belarus",2020-02-07,0,0,0,NA,0
"Belarus",2020-02-08,0,0,0,NA,0
"Belarus",2020-02-09,0,1,2,NA,0
"Belarus",2020-02-10,0,1,2,NA,0
"Belarus",2020-02-11,0,1,2,NA,0
"Belarus",2020-02-12,0,1,2,NA,0
"Belarus",2020-02-13,0,1,2,NA,0
"Belarus",2020-02-14,0,1,2,NA,0
"Belarus",2020-02-15,0,1,2,NA,0
"Belarus",2020-02-16,0,1,2,NA,0
"Belarus",2020-02-17,0,1,2,NA,0
"Belarus",2020-02-18,0,1,2,NA,0
"Belarus",2020-02-19,1,2,3,NA,0
"Belarus",2020-02-20,1,2,3,NA,0
"Belarus",2020-02-21,1,2,3,NA,0
"Belarus",2020-02-22,1,2,3,NA,0
"Belarus",2020-02-23,1,3,5,NA,0
"Belarus",2020-02-24,1,3,5,NA,0
"Belarus",2020-02-25,1,3,5,NA,0
"Belarus",2020-02-26,2,4,6,NA,0
"Belarus",2020-02-27,2,4,6,NA,1
"Belarus",2020-02-28,2,4,6,NA,1
"Belarus",2020-02-29,2,5,8,NA,1
"Belarus",2020-03-01,2,6,10,NA,1
"Belarus",2020-03-02,2,6,10,NA,0
"Belarus",2020-03-03,3,7,11,NA,4
"Belarus",2020-03-04,3,8,13,NA,6
"Belarus",2020-03-05,4,9,14,NA,0
"Belarus",2020-03-06,4,10,16,NA,0
"Belarus",2020-03-07,4,11,18,NA,0
"Belarus",2020-03-08,5,12,19,NA,0
"Belarus",2020-03-09,5,14,23,NA,0
"Belarus",2020-03-10,6,15,24,NA,9
"Belarus",2020-03-11,7,17,27,NA,12
"Belarus",2020-03-12,7,19,31,NA,21
"Belarus",2020-03-13,8,21,34,NA,0
"Belarus",2020-03-14,9,24,39,NA,0
"Belarus",2020-03-15,11,27,43,NA,27
"Belarus",2020-03-16,12,30,48,NA,36
"Belarus",2020-03-17,13,34,55,NA,36
"Belarus",2020-03-18,15,38,61,NA,46
"Belarus",2020-03-19,16,42,68,NA,57
"Belarus",2020-03-20,18,47,76,NA,57
"Belarus",2020-03-21,20,52,84,NA,76
"Belarus",2020-03-22,23,59,95,NA,76
"Belarus",2020-03-23,26,66,106,NA,81
"Belarus",2020-03-24,28,73,118,NA,81
"Belarus",2020-03-25,32,82,132,NA,86
"Belarus",2020-03-26,36,92,148,NA,86
"Belarus",2020-03-27,40,103,166,NA,94
"Belarus",2020-03-28,45,115,185,NA,94
"Belarus",2020-03-29,50,128,206,NA,NA
"Belarus",2020-03-30,56,144,232,NA,NA
"Belarus",2020-03-31,63,161,259,NA,NA
"Belarus",2020-04-01,70,180,290,NA,NA
"Belarus",2020-04-02,78,201,324,NA,NA
"Belarus",2020-04-03,88,225,362,NA,NA
"Belarus",2020-04-04,98,251,404,NA,NA
