"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-18,2493,2492,2492,2628,2356,2360
2020-05-19,2583,2582,2582,2723,2441,2481
2020-05-20,2676,2675,2676,2822,2530,2616
2020-05-21,2773,2772,2772,2923,2621,2810
2020-05-22,2873,2872,2872,3028,2716,2939
2020-05-23,2977,2975,2976,3138,2814,3099
2020-05-24,3084,3083,3084,3252,2916,3212
2020-05-25,3196,3194,3195,3369,3021,3331
2020-05-26,3311,3309,3310,3490,3130,NA
2020-05-27,3431,3429,3430,3617,3243,NA
2020-05-28,3555,3552,3554,3748,3360,NA
2020-05-29,3683,3680,3682,3882,3482,NA
2020-05-30,3816,3813,3814,4022,3606,NA
2020-05-31,3954,3950,3952,4167,3737,NA
2020-06-01,4097,4093,4095,4318,3872,NA
