"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,45,66,87,77
180,2020-06-28,48,70,92,79
181,2020-06-29,50,73,96,81
182,2020-06-30,53,77,101,84
183,2020-07-01,55,81,107,84
184,2020-07-02,58,85,112,84
185,2020-07-03,61,90,119,84
186,2020-07-04,64,94,124,84
187,2020-07-05,68,99,130,84
188,2020-07-06,71,104,137,85
189,2020-07-07,75,110,145,89
190,2020-07-08,78,115,152,NA
191,2020-07-09,83,121,159,NA
192,2020-07-10,87,128,169,NA
193,2020-07-11,91,134,177,NA
194,2020-07-12,96,141,186,NA
195,2020-07-13,101,148,195,NA
196,2020-07-14,106,156,206,NA
197,2020-07-15,112,164,216,NA
198,2020-07-16,118,173,228,NA
199,2020-07-17,124,182,240,NA
