"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,112,119,126,118
180,2020-06-28,116,124,132,121
181,2020-06-29,122,130,138,128
182,2020-06-30,127,135,143,134
183,2020-07-01,132,141,150,135
184,2020-07-02,137,146,155,150
185,2020-07-03,142,151,160,153
186,2020-07-04,146,156,166,156
187,2020-07-05,151,161,171,157
188,2020-07-06,156,166,176,166
189,2020-07-07,160,171,182,172
190,2020-07-08,164,175,186,NA
191,2020-07-09,168,179,190,NA
192,2020-07-10,172,183,194,NA
193,2020-07-11,175,187,199,NA
194,2020-07-12,179,191,203,NA
195,2020-07-13,183,195,207,NA
196,2020-07-14,186,198,210,NA
197,2020-07-15,188,201,214,NA
198,2020-07-16,191,204,217,NA
199,2020-07-17,194,207,220,NA
