"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
104,2020-04-13,88,109,130,113
105,2020-04-14,94,117,140,115
106,2020-04-15,101,126,151,121
107,2020-04-16,109,136,163,131
108,2020-04-17,118,147,176,143
109,2020-04-18,127,158,189,161
110,2020-04-19,138,171,204,168
111,2020-04-20,148,184,220,171
112,2020-04-21,159,198,237,NA
113,2020-04-22,172,214,256,NA
114,2020-04-23,185,230,275,NA
115,2020-04-24,200,249,298,NA
116,2020-04-25,216,268,320,NA
117,2020-04-26,233,289,345,NA
118,2020-04-27,250,311,372,NA
