"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
199,2020-07-17,98189,104323,110457,105183
200,2020-07-18,98834,105008,111182,106092
201,2020-07-19,99444,105656,111868,106325
202,2020-07-20,100021,106270,112519,106906
203,2020-07-21,100566,106849,113132,108154
204,2020-07-22,101082,107397,113712,109731
205,2020-07-23,101569,107914,114259,111488
206,2020-07-24,102027,108401,114775,112683
207,2020-07-25,102460,108861,115262,113563
208,2020-07-26,102868,109294,115720,113891
209,2020-07-27,103251,109701,116151,114585
210,2020-07-28,103612,110085,116558,NA
211,2020-07-29,103953,110447,116941,NA
212,2020-07-30,104272,110786,117300,NA
213,2020-07-31,104573,111106,117639,NA
214,2020-08-01,104855,111406,117957,NA
215,2020-08-02,105121,111688,118255,NA
216,2020-08-03,105369,111952,118535,NA
217,2020-08-04,105604,112201,118798,NA
218,2020-08-05,105823,112434,119045,NA
219,2020-08-06,106029,112653,119277,NA
