"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,2673,2826,2979,2862
185,2020-07-03,2679,2832,2985,2887
186,2020-07-04,2685,2838,2991,2918
187,2020-07-05,2690,2844,2998,2929
188,2020-07-06,2695,2849,3003,2938
189,2020-07-07,2700,2854,3008,2952
190,2020-07-08,2704,2859,3014,2967
191,2020-07-09,2708,2863,3018,2985
192,2020-07-10,2712,2867,3022,3008
193,2020-07-11,2715,2870,3025,3023
194,2020-07-12,2718,2873,3028,3039
195,2020-07-13,2721,2876,3031,NA
196,2020-07-14,2723,2879,3035,NA
197,2020-07-15,2726,2882,3038,NA
198,2020-07-16,2728,2884,3040,NA
199,2020-07-17,2731,2887,3043,NA
200,2020-07-18,2733,2889,3045,NA
201,2020-07-19,2734,2890,3046,NA
202,2020-07-20,2736,2892,3048,NA
203,2020-07-21,2738,2894,3050,NA
204,2020-07-22,2738,2895,3052,NA
