"dia_ano","dias","otimista","casos_estimados","pessimista","x"
114,2020-04-23,1220,1399,1578,1345
115,2020-04-24,1319,1513,1707,1512
116,2020-04-25,1424,1634,1844,1667
117,2020-04-26,1535,1761,1987,1700
118,2020-04-27,1651,1894,2137,1825
119,2020-04-28,1772,2033,2294,2049
120,2020-04-29,1899,2178,2457,2247
121,2020-04-30,2030,2329,2628,2375
122,2020-05-01,2165,2484,2803,NA
123,2020-05-02,2304,2643,2982,NA
124,2020-05-03,2446,2806,3166,NA
125,2020-05-04,2591,2972,3353,NA
126,2020-05-05,2737,3140,3543,NA
127,2020-05-06,2885,3309,3733,NA
128,2020-05-07,3032,3478,3924,NA
