"dia_ano","dias","otimista","casos_estimados","pessimista","x"
141,2020-05-20,116,131,146,142
142,2020-05-21,123,139,155,151
143,2020-05-22,131,148,165,157
144,2020-05-23,140,158,176,162
145,2020-05-24,149,168,187,163
146,2020-05-25,157,178,199,168
147,2020-05-26,168,190,212,173
148,2020-05-27,179,202,225,183
149,2020-05-28,190,215,240,NA
150,2020-05-29,202,228,254,NA
151,2020-05-30,215,243,271,NA
152,2020-05-31,228,258,288,NA
153,2020-06-01,243,275,307,NA
154,2020-06-02,258,292,326,NA
155,2020-06-03,275,311,347,NA
