"dia_ano","dias","otimista","casos_estimados","pessimista","x"
144,2020-05-23,3682,3807,3932,3905
145,2020-05-24,3875,4007,4139,3993
146,2020-05-25,4073,4211,4349,4105
147,2020-05-26,4272,4417,4562,4361
148,2020-05-27,4475,4627,4779,4605
149,2020-05-28,4679,4838,4997,4856
150,2020-05-29,4884,5050,5216,5079
151,2020-05-30,5089,5262,5435,5277
152,2020-05-31,5294,5474,5654,NA
153,2020-06-01,5497,5684,5871,NA
154,2020-06-02,5699,5893,6087,NA
155,2020-06-03,5898,6099,6300,NA
156,2020-06-04,6095,6302,6509,NA
157,2020-06-05,6288,6502,6716,NA
158,2020-06-06,6476,6696,6916,NA
