"dia_ano","dias","otimista","casos_estimados","pessimista","x"
146,2020-05-25,1965,2194,2423,2248
147,2020-05-26,2072,2313,2554,2328
148,2020-05-27,2185,2439,2693,2468
149,2020-05-28,2303,2571,2839,2566
150,2020-05-29,2428,2711,2994,2669
151,2020-05-30,2560,2858,3156,2740
152,2020-05-31,2699,3013,3327,2807
153,2020-06-01,2846,3177,3508,2875
154,2020-06-02,3000,3349,3698,NA
155,2020-06-03,3163,3531,3899,NA
156,2020-06-04,3335,3723,4111,NA
157,2020-06-05,3516,3925,4334,NA
158,2020-06-06,3707,4138,4569,NA
159,2020-06-07,3908,4363,4818,NA
160,2020-06-08,4120,4600,5080,NA
