"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-09,1088,1093,1090,1179,1001,1069
2020-05-10,1144,1148,1146,1240,1052,1093
2020-05-11,1202,1205,1204,1303,1105,1100
2020-05-12,1263,1264,1264,1368,1160,1115
2020-05-13,1327,1326,1326,1435,1217,1134
2020-05-14,1395,1391,1393,1507,1279,1423
2020-05-15,1466,1458,1462,1582,1342,1572
2020-05-16,1540,1528,1534,1660,1408,1640
2020-05-17,1619,1601,1610,1742,1478,NA
2020-05-18,1701,1677,1689,1827,1551,NA
2020-05-19,1788,1756,1772,1917,1627,NA
2020-05-20,1878,1838,1858,2010,1706,NA
2020-05-21,1974,1923,1948,2108,1788,NA
2020-05-22,2074,2012,2043,2210,1876,NA
2020-05-23,2180,2103,2142,2317,1967,NA
