"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-10,21949,23859,22904,24758,21050,24032
2020-06-11,23246,25033,24140,26094,22186,25370
2020-06-12,24619,26209,25414,27471,23357,26556
2020-06-13,26073,27381,26727,28890,24564,27454
2020-06-14,27613,28545,28079,30351,25807,28013
2020-06-15,29244,29695,29470,31855,27085,28668
2020-06-16,30972,30828,30900,33401,28399,30128
2020-06-17,32801,31938,32370,34990,29750,31712
2020-06-18,34738,33022,33880,36622,31138,31760
2020-06-19,36790,34076,35433,38300,32566,35093
2020-06-20,38963,35097,37030,40027,34033,36521
2020-06-21,41265,36083,38674,41804,35544,NA
2020-06-22,43702,37031,40366,43633,37099,NA
2020-06-23,46283,37939,42111,45519,38703,NA
2020-06-24,49017,38807,43912,47466,40358,NA
2020-06-25,51913,39633,45773,49477,42069,NA
2020-06-26,54979,40418,47698,51558,43838,NA
2020-06-27,58226,41160,49693,53714,45672,NA
2020-06-28,61665,41861,51763,55952,47574,NA
2020-06-29,65308,42521,53914,58277,49551,NA
2020-06-30,69165,43141,56153,60697,51609,NA
