"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,546,568,590,555
188,2020-07-06,555,577,599,558
189,2020-07-07,564,586,608,577
190,2020-07-08,571,594,617,585
191,2020-07-09,579,602,625,589
192,2020-07-10,587,610,633,605
193,2020-07-11,594,617,640,617
194,2020-07-12,600,624,648,628
195,2020-07-13,606,630,654,647
196,2020-07-14,613,637,661,663
197,2020-07-15,619,643,667,668
198,2020-07-16,623,648,673,NA
199,2020-07-17,629,654,679,NA
200,2020-07-18,634,659,684,NA
201,2020-07-19,638,663,688,NA
202,2020-07-20,643,668,693,NA
203,2020-07-21,646,672,698,NA
204,2020-07-22,650,676,702,NA
205,2020-07-23,654,680,706,NA
206,2020-07-24,658,684,710,NA
207,2020-07-25,661,687,713,NA
