"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
198,2020-07-16,45,57,69,2889
199,2020-07-17,47,60,73,2977
200,2020-07-18,49,62,75,3019
201,2020-07-19,51,65,79,3029
202,2020-07-20,54,68,82,3086
203,2020-07-21,56,71,86,3146
204,2020-07-22,58,74,90,3218
205,2020-07-23,61,77,93,3275
206,2020-07-24,63,80,97,3309
207,2020-07-25,66,84,102,3322
208,2020-07-26,69,87,105,3332
209,2020-07-27,72,91,110,NA
210,2020-07-28,75,95,115,NA
211,2020-07-29,78,99,120,NA
212,2020-07-30,81,103,125,NA
213,2020-07-31,85,108,131,NA
214,2020-08-01,88,112,136,NA
215,2020-08-02,92,117,142,NA
216,2020-08-03,96,122,148,NA
217,2020-08-04,101,128,155,NA
218,2020-08-05,105,133,161,NA
