"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,621,649,677,640
162,2020-06-10,643,671,699,660
163,2020-06-11,662,691,720,681
164,2020-06-12,681,711,741,701
165,2020-06-13,700,731,762,723
166,2020-06-14,718,750,782,744
167,2020-06-15,735,768,801,768
168,2020-06-16,753,786,819,793
169,2020-06-17,769,803,837,811
170,2020-06-18,785,820,855,831
171,2020-06-19,800,835,870,848
172,2020-06-20,814,850,886,NA
173,2020-06-21,828,865,902,NA
174,2020-06-22,841,878,915,NA
175,2020-06-23,853,891,929,NA
176,2020-06-24,865,903,941,NA
177,2020-06-25,876,915,954,NA
178,2020-06-26,887,926,965,NA
179,2020-06-27,896,936,976,NA
180,2020-06-28,906,946,986,NA
181,2020-06-29,914,955,996,NA
