"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,132,149,166,153
194,2020-07-12,139,157,175,161
195,2020-07-13,147,165,183,167
196,2020-07-14,155,174,193,177
197,2020-07-15,163,183,203,183
198,2020-07-16,171,193,215,191
199,2020-07-17,180,203,226,203
200,2020-07-18,190,214,238,216
201,2020-07-19,200,225,250,222
202,2020-07-20,210,237,264,228
203,2020-07-21,221,249,277,248
204,2020-07-22,233,262,291,NA
205,2020-07-23,245,276,307,NA
206,2020-07-24,258,291,324,NA
207,2020-07-25,272,306,340,NA
208,2020-07-26,286,322,358,NA
209,2020-07-27,301,339,377,NA
210,2020-07-28,317,357,397,NA
211,2020-07-29,334,376,418,NA
212,2020-07-30,351,395,439,NA
213,2020-07-31,369,416,463,NA
