"dia_ano","dias","otimista","casos_estimados","pessimista","x"
177,2020-06-25,13032,13693,14354,13759
178,2020-06-26,13238,13910,14582,13966
179,2020-06-27,13441,14123,14805,14263
180,2020-06-28,13639,14331,15023,14338
181,2020-06-29,13832,14534,15236,14398
182,2020-06-30,14021,14733,15445,14763
183,2020-07-01,14205,14926,15647,15030
184,2020-07-02,14385,15115,15845,15351
185,2020-07-03,14559,15298,16037,15694
186,2020-07-04,14729,15476,16223,15996
187,2020-07-05,14894,15650,16406,16078
188,2020-07-06,15054,15818,16582,NA
189,2020-07-07,15209,15981,16753,NA
190,2020-07-08,15360,16139,16918,NA
191,2020-07-09,15505,16292,17079,NA
192,2020-07-10,15646,16440,17234,NA
193,2020-07-11,15782,16583,17384,NA
194,2020-07-12,15913,16721,17529,NA
195,2020-07-13,16040,16854,17668,NA
196,2020-07-14,16163,16983,17803,NA
197,2020-07-15,16281,17107,17933,NA
