"dia_ano","dias","otimista","casos_estimados","pessimista","x"
169,2020-06-17,1208,1256,1304,1222
170,2020-06-18,1246,1296,1346,1263
171,2020-06-19,1285,1336,1387,1305
172,2020-06-20,1322,1375,1428,1350
173,2020-06-21,1361,1415,1469,1391
174,2020-06-22,1397,1453,1509,1441
175,2020-06-23,1435,1492,1549,1491
176,2020-06-24,1471,1530,1589,1541
177,2020-06-25,1507,1567,1627,1601
178,2020-06-26,1542,1604,1666,1642
179,2020-06-27,1577,1640,1703,1697
180,2020-06-28,1612,1676,1740,NA
181,2020-06-29,1644,1710,1776,NA
182,2020-06-30,1677,1744,1811,NA
183,2020-07-01,1709,1777,1845,NA
184,2020-07-02,1740,1809,1878,NA
185,2020-07-03,1769,1840,1911,NA
186,2020-07-04,1798,1870,1942,NA
187,2020-07-05,1826,1899,1972,NA
188,2020-07-06,1853,1927,2001,NA
189,2020-07-07,1879,1954,2029,NA
