"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,1330,1640,1950,1693
184,2020-07-02,1375,1696,2017,1728
185,2020-07-03,1422,1753,2084,1758
186,2020-07-04,1470,1813,2156,1781
187,2020-07-05,1521,1875,2229,1804
188,2020-07-06,1572,1939,2306,1838
189,2020-07-07,1626,2005,2384,1880
190,2020-07-08,1681,2073,2465,1911
191,2020-07-09,1739,2144,2549,1930
192,2020-07-10,1798,2217,2636,1967
193,2020-07-11,1859,2292,2725,1984
194,2020-07-12,1922,2370,2818,NA
195,2020-07-13,1988,2451,2914,NA
196,2020-07-14,2055,2534,3013,NA
197,2020-07-15,2125,2620,3115,NA
198,2020-07-16,2198,2710,3222,NA
199,2020-07-17,2272,2802,3332,NA
200,2020-07-18,2349,2897,3445,NA
201,2020-07-19,2430,2996,3562,NA
202,2020-07-20,2512,3098,3684,NA
203,2020-07-21,2598,3203,3808,NA
