"dia_ano","dias","otimista","casos_estimados","pessimista","x"
164,2020-06-12,179,191,203,191
165,2020-06-13,184,197,210,193
166,2020-06-14,190,203,216,195
167,2020-06-15,196,209,222,199
168,2020-06-16,202,216,230,212
169,2020-06-17,209,223,237,216
170,2020-06-18,215,230,245,222
171,2020-06-19,222,237,252,234
172,2020-06-20,229,245,261,237
173,2020-06-21,237,253,269,246
174,2020-06-22,244,261,278,256
175,2020-06-23,252,269,286,NA
176,2020-06-24,260,278,296,NA
177,2020-06-25,268,286,304,NA
178,2020-06-26,276,295,314,NA
179,2020-06-27,286,305,324,NA
180,2020-06-28,295,315,335,NA
181,2020-06-29,304,325,346,NA
182,2020-06-30,314,335,356,NA
183,2020-07-01,324,346,368,NA
184,2020-07-02,334,357,380,NA
