"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,48252,4134,26193,32406,19980,40
2020-03-03,49059,4461,26760,33108,20412,51
2020-03-04,49880,4814,27347,33834,20860,85
2020-03-05,50715,5193,27954,34585,21323,115
2020-03-06,51563,5603,28583,35363,21803,163
2020-03-07,52426,6044,29235,36170,22300,206
2020-03-08,53303,6518,29910,37005,22815,273
2020-03-09,54195,7029,30612,37873,23351,321
2020-03-10,55101,7580,31340,38774,23906,373
2020-03-11,56023,8172,32098,39712,24484,456
2020-03-12,56961,8809,32885,40685,25085,590
2020-03-13,57914,9494,33704,41699,25709,707
2020-03-14,58883,10230,34556,42753,26359,1140
2020-03-15,59868,11021,35444,43851,27037,1391
2020-03-16,60869,11871,36370,44997,27743,1543
2020-03-17,61888,12784,37336,46192,28480,1950
2020-03-18,62923,13763,38343,47438,29248,2630
2020-03-19,63976,14813,39394,48738,30050,3277
2020-03-20,65046,15939,40492,50097,30887,3983
2020-03-21,66134,17146,41640,51517,31763,5018
2020-03-22,67241,18438,42840,53002,32678,5683
2020-03-23,68366,19821,44094,54553,33635,6650
2020-03-24,69509,21299,45404,56174,34634,8077
2020-03-25,70672,22878,46775,57870,35680,9529
2020-03-26,71855,24564,48210,59646,36774,11658
2020-03-27,73057,26363,49710,61501,37919,14543
2020-03-28,74279,28280,51280,63444,39116,17089
2020-03-29,75522,30320,52921,65474,40368,19522
2020-03-30,76785,32491,54638,67598,41678,22141
2020-03-31,78070,34796,56433,69819,43047,25150
2020-04-01,79376,37242,58309,72140,44478,29474
2020-04-02,80704,39834,60269,74565,45973,33718
2020-04-03,82054,42577,62316,77097,47535,38168
2020-04-04,83427,45476,64452,79740,49164,41903
2020-04-05,84823,48534,66678,82494,50862,47806
2020-04-06,86242,51757,69000,85367,52633,51608
2020-04-07,87685,55146,71416,88356,54476,55242
2020-04-08,89152,58704,73928,91464,56392,60733
2020-04-09,90643,62433,76538,94693,58383,65077
2020-04-10,92160,66334,79247,98045,60449,70272
2020-04-11,93702,70405,82054,101517,62591,78991
2020-04-12,95269,74646,84958,105110,64806,84279
2020-04-13,96863,79055,87959,108823,67095,88621
2020-04-14,98484,83626,91055,112653,69457,93873
2020-04-15,100132,88355,94244,116599,71889,98476
2020-04-16,101807,93236,97522,120654,74390,103093
2020-04-17,103510,98261,100886,124816,76956,108692
2020-04-18,105242,103420,104331,129079,79583,114217
2020-04-19,107003,108703,107853,133436,82270,120067
2020-04-20,108793,114099,111446,137881,85011,124743
2020-04-21,110613,119593,115103,142406,87800,129044
2020-04-22,112463,125173,118818,147002,90634,133495
2020-04-23,114345,130823,122584,151661,93507,138078
2020-04-24,116258,136527,126392,156372,96412,143464
2020-04-25,118203,142269,130236,161128,99344,148377
2020-04-26,120181,148033,134107,165917,102297,152840
2020-04-27,122191,153800,137996,170729,105263,157149
2020-04-28,124236,159554,141895,175553,108237,161145
2020-04-29,126314,165278,145796,180379,111213,165221
2020-04-30,128427,170955,149691,185198,114184,171253
2020-05-01,130576,176569,153572,190000,117144,177454
2020-05-02,132761,182104,157432,194775,120089,182260
2020-05-03,134982,187547,161264,199516,123012,186599
2020-05-04,137240,192883,165062,204215,125909,190584
2020-05-05,139536,198100,168818,208862,128774,194990
2020-05-06,141871,203188,172530,213454,131606,201201
2020-05-07,144244,208136,176190,217983,134397,206715
2020-05-08,146657,212936,179796,222444,137148,211364
2020-05-09,149111,217581,183346,226836,139856,215260
2020-05-10,151606,222064,186835,231153,142517,219183
2020-05-11,154142,226383,190262,235393,145131,223060
2020-05-12,156721,230532,193626,239554,147698,226463
2020-05-13,159343,234512,196928,243640,150216,229705
2020-05-14,162009,238319,200164,247643,152685,233151
2020-05-15,164719,241956,203338,251570,155106,236711
2020-05-16,167475,245423,206449,255419,157479,240161
2020-05-17,170277,248721,209499,259193,159805,243695
2020-05-18,173126,251855,212490,262893,162087,246406
2020-05-19,176022,254826,215424,266523,164325,248818
2020-05-20,178967,257640,218304,270086,166522,248293
2020-05-21,181961,260301,221131,273584,168678,250908
2020-05-22,185006,262814,223910,277022,170798,254195
2020-05-23,188101,265183,226642,280402,172882,257154
2020-05-24,191248,267414,229331,283729,174933,259559
2020-05-25,194447,269514,231980,287006,176954,261184
2020-05-26,197701,271487,234594,290240,178948,265227
2020-05-27,201008,273339,237174,293432,180916,267240
2020-05-28,204371,275076,239724,296587,182861,269127
2020-05-29,207790,276704,242247,299708,184786,271222
2020-05-30,211267,278228,244748,302803,186693,272826
2020-05-31,214801,279654,247228,305871,188585,274762
2020-06-01,218395,280987,249691,308918,190464,276332
2020-06-02,222049,282232,252140,311948,192332,277985
2020-06-03,225764,283394,254579,314966,194192,279856
2020-06-04,229541,284479,257010,317973,196047,281661
2020-06-05,233381,285490,259436,320975,197897,283311
2020-06-06,237286,286433,261860,323974,199746,284868
2020-06-07,241256,287311,264284,326973,201595,286194
2020-06-08,245292,288129,266710,329974,203446,287399
2020-06-09,249396,288890,269143,332984,205302,289140
2020-06-10,253568,289598,271583,336003,207163,290143
2020-06-11,257810,290257,274034,339035,209033,291409
2020-06-12,262124,290869,276496,342081,210911,292950
2020-06-13,266509,291438,278974,345147,212801,294375
2020-06-14,270968,291967,281468,348233,214703,295889
2020-06-15,275501,292458,283980,351341,216619,296857
2020-06-16,280110,292914,286512,354473,218551,298136
2020-06-17,284797,293338,289068,357635,220501,299251
2020-06-18,289561,293731,291646,360825,222467,300469
2020-06-19,294406,294095,294250,364047,224453,301815
2020-06-20,299331,294434,296882,367303,226461,303110
2020-06-21,304339,294748,299544,370596,228492,304331
2020-06-22,309431,295039,302235,373926,230544,305289
2020-06-23,314608,295309,304958,377295,232621,306210
2020-06-24,319871,295560,307716,380707,234725,306862
2020-06-25,325223,295792,310508,384161,236855,307980
