"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
196,2020-07-14,NA,0,NA,60
197,2020-07-15,NA,0,NA,71
198,2020-07-16,NA,0,NA,76
199,2020-07-17,NA,0,NA,78
200,2020-07-18,NA,0,NA,80
201,2020-07-19,NA,0,NA,80
202,2020-07-20,NA,0,NA,82
203,2020-07-21,NA,0,NA,83
204,2020-07-22,NA,0,NA,83
205,2020-07-23,NA,0,NA,87
206,2020-07-24,NA,0,NA,91
207,2020-07-25,NA,0,NA,NA
208,2020-07-26,NA,0,NA,NA
209,2020-07-27,NA,0,NA,NA
210,2020-07-28,NA,0,NA,NA
211,2020-07-29,NA,0,NA,NA
212,2020-07-30,NA,0,NA,NA
213,2020-07-31,NA,0,NA,NA
214,2020-08-01,NA,0,NA,NA
215,2020-08-02,NA,0,NA,NA
216,2020-08-03,NA,0,NA,NA
