"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-28,34431,36147,35289,38123,32455,36146
2020-05-29,36446,37665,37056,40032,34080,38909
2020-05-30,38578,39166,38872,41994,35750,40560
2020-05-31,40836,40642,40739,44011,37467,41378
2020-06-01,43226,42089,42658,46084,39232,41774
2020-06-02,45756,43502,44629,48214,41044,43195
2020-06-03,48433,44875,46654,50401,42907,44347
2020-06-04,51268,46205,48736,52651,44821,46473
2020-06-05,54268,47489,50878,54965,46791,NA
2020-06-06,57444,48723,53084,57348,48820,NA
2020-06-07,60806,49906,55356,59802,50910,NA
2020-06-08,64364,51037,57700,62335,53065,NA
2020-06-09,68131,52113,60122,64951,55293,NA
2020-06-10,72118,53135,62626,67656,57596,NA
2020-06-11,76339,54102,65220,70459,59981,NA
