"dia_ano","dias","otimista","casos_estimados","pessimista","x"
181,2020-06-29,386,479,572,500
182,2020-06-30,400,497,594,518
183,2020-07-01,415,515,615,520
184,2020-07-02,430,534,638,530
185,2020-07-03,446,554,662,533
186,2020-07-04,462,574,686,548
187,2020-07-05,480,596,712,555
188,2020-07-06,498,618,738,558
189,2020-07-07,516,641,766,577
190,2020-07-08,535,664,793,585
191,2020-07-09,555,689,823,589
192,2020-07-10,575,714,853,NA
193,2020-07-11,597,741,885,NA
194,2020-07-12,618,768,918,NA
195,2020-07-13,642,797,952,NA
196,2020-07-14,665,826,987,NA
197,2020-07-15,690,857,1024,NA
198,2020-07-16,716,889,1062,NA
199,2020-07-17,742,922,1102,NA
200,2020-07-18,770,956,1142,NA
201,2020-07-19,798,991,1184,NA
