"dia_ano","dias","otimista","casos_estimados","pessimista","x"
145,2020-05-24,156,178,200,180
146,2020-05-25,164,187,210,197
147,2020-05-26,172,196,220,203
148,2020-05-27,180,205,230,209
149,2020-05-28,189,215,241,213
150,2020-05-29,199,226,253,213
151,2020-05-30,208,237,266,218
152,2020-05-31,219,249,279,224
153,2020-06-01,229,261,293,NA
154,2020-06-02,240,273,306,NA
155,2020-06-03,252,287,322,NA
156,2020-06-04,264,301,338,NA
157,2020-06-05,278,316,354,NA
158,2020-06-06,291,331,371,NA
159,2020-06-07,305,347,389,NA
