"dia_ano","dias","otimista","casos_estimados","pessimista","x"
123,2020-05-02,62,74,86,74
124,2020-05-03,67,80,93,76
125,2020-05-04,71,85,99,79
126,2020-05-05,76,91,106,85
127,2020-05-06,81,97,113,92
128,2020-05-07,86,103,120,101
129,2020-05-08,91,109,127,114
130,2020-05-09,96,115,134,124
131,2020-05-10,102,122,142,NA
132,2020-05-11,107,128,149,NA
133,2020-05-12,113,135,157,NA
134,2020-05-13,118,141,164,NA
135,2020-05-14,123,147,171,NA
136,2020-05-15,128,153,178,NA
137,2020-05-16,133,159,185,NA
