"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-08,36389,36504,36446,38895,33997,36810
2020-07-09,37851,37945,37898,40445,35351,38408
2020-07-10,39372,39440,39406,42054,36758,40106
2020-07-11,40953,40990,40972,43725,38219,42026
2020-07-12,42598,42598,42598,45461,39735,43031
2020-07-13,44310,44265,44288,47264,41312,43815
2020-07-14,46090,45994,46042,49136,42948,46050
2020-07-15,47941,47785,47863,51079,44647,47976
2020-07-16,49867,49642,49754,53097,46411,49781
2020-07-17,51870,51566,51718,55193,48243,51549
2020-07-18,53954,53558,53756,57368,50144,52531
2020-07-19,56121,55622,55872,59627,52117,NA
2020-07-20,58376,57759,58068,61970,54166,NA
2020-07-21,60721,59971,60346,64401,56291,NA
2020-07-22,63160,62261,62710,66924,58496,NA
2020-07-23,65697,64630,65164,69543,60785,NA
2020-07-24,68336,67081,67708,72258,63158,NA
2020-07-25,71081,69616,70348,75075,65621,NA
2020-07-26,73937,72237,73087,77998,68176,NA
2020-07-27,76907,74946,75926,81028,70824,NA
2020-07-28,79996,77745,78870,84170,73570,NA
