"dia_ano","dias","otimista","casos_estimados","pessimista","x"
169,2020-06-17,1318,1533,1748,1570
170,2020-06-18,1365,1587,1809,1607
171,2020-06-19,1412,1642,1872,1645
172,2020-06-20,1462,1700,1938,1684
173,2020-06-21,1512,1759,2006,1721
174,2020-06-22,1566,1821,2076,1760
175,2020-06-23,1621,1885,2149,1797
176,2020-06-24,1678,1951,2224,1836
177,2020-06-25,1736,2019,2302,1871
178,2020-06-26,1797,2090,2383,1906
179,2020-06-27,1861,2164,2467,1943
180,2020-06-28,1925,2239,2553,NA
181,2020-06-29,1993,2318,2643,NA
182,2020-06-30,2063,2399,2735,NA
183,2020-07-01,2135,2483,2831,NA
184,2020-07-02,2210,2570,2930,NA
185,2020-07-03,2287,2660,3033,NA
186,2020-07-04,2368,2754,3140,NA
187,2020-07-05,2451,2850,3249,NA
188,2020-07-06,2537,2950,3363,NA
189,2020-07-07,2626,3054,3482,NA
