"dia_ano","dias","otimista","casos_estimados","pessimista","x"
169,2020-06-17,333,345,357,338
170,2020-06-18,338,351,364,342
171,2020-06-19,343,356,369,348
172,2020-06-20,348,361,374,353
173,2020-06-21,353,366,379,359
174,2020-06-22,358,371,384,372
175,2020-06-23,361,375,389,380
176,2020-06-24,366,380,394,387
177,2020-06-25,370,384,398,394
178,2020-06-26,373,387,401,401
179,2020-06-27,377,391,405,406
180,2020-06-28,380,394,408,NA
181,2020-06-29,383,397,411,NA
182,2020-06-30,386,400,414,NA
183,2020-07-01,388,403,418,NA
184,2020-07-02,391,406,421,NA
185,2020-07-03,393,408,423,NA
186,2020-07-04,396,411,426,NA
187,2020-07-05,398,413,428,NA
188,2020-07-06,400,415,430,NA
189,2020-07-07,402,417,432,NA
