"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-25,16649,17051,16850,17575,16125,17080
2020-06-26,17473,17835,17654,18413,16895,18023
2020-06-27,18339,18645,18492,19287,17697,18665
2020-06-28,19247,19479,19363,20196,18530,19158
2020-06-29,20200,20338,20269,21141,19397,19753
2020-06-30,21200,21222,21211,22123,20299,20422
2020-07-01,22250,22130,22190,23144,21236,22059
2020-07-02,23352,23062,23207,24205,22209,23307
2020-07-03,24509,24016,24262,25305,23219,24376
2020-07-04,25722,24992,25357,26447,24267,25561
2020-07-05,26996,25990,26493,27632,25354,26079
2020-07-06,28333,27007,27670,28860,26480,NA
2020-07-07,29736,28044,28890,30132,27648,NA
2020-07-08,31209,29099,30154,31451,28857,NA
2020-07-09,32754,30170,31462,32815,30109,NA
2020-07-10,34376,31256,32816,34227,31405,NA
2020-07-11,36079,32356,34218,35689,32747,NA
2020-07-12,37865,33467,35666,37200,34132,NA
2020-07-13,39740,34589,37164,38762,35566,NA
2020-07-14,41708,35720,38714,40379,37049,NA
2020-07-15,43774,36857,40316,42050,38582,NA
