"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,60,71,82,72
180,2020-06-28,64,76,88,76
181,2020-06-29,68,81,94,81
182,2020-06-30,72,86,100,84
183,2020-07-01,77,91,105,90
184,2020-07-02,82,97,112,98
185,2020-07-03,87,103,119,107
186,2020-07-04,92,109,126,107
187,2020-07-05,98,116,134,110
188,2020-07-06,103,123,143,114
189,2020-07-07,110,131,152,125
190,2020-07-08,117,139,161,NA
191,2020-07-09,124,148,172,NA
192,2020-07-10,132,157,182,NA
193,2020-07-11,140,167,194,NA
194,2020-07-12,149,177,205,NA
195,2020-07-13,158,188,218,NA
196,2020-07-14,168,200,232,NA
197,2020-07-15,178,212,246,NA
198,2020-07-16,189,225,261,NA
199,2020-07-17,202,240,278,NA
