"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
192,2020-07-10,95,101,107,100
193,2020-07-11,100,106,112,113
194,2020-07-12,104,111,118,113
195,2020-07-13,108,115,122,113
196,2020-07-14,113,120,127,120
197,2020-07-15,117,125,133,122
198,2020-07-16,121,129,137,128
199,2020-07-17,126,134,142,138
200,2020-07-18,130,139,148,141
201,2020-07-19,134,143,152,141
202,2020-07-20,139,148,157,149
203,2020-07-21,143,152,161,NA
204,2020-07-22,146,156,166,NA
205,2020-07-23,150,160,170,NA
206,2020-07-24,154,164,174,NA
207,2020-07-25,158,168,178,NA
208,2020-07-26,161,171,181,NA
209,2020-07-27,164,175,186,NA
210,2020-07-28,167,178,189,NA
211,2020-07-29,170,181,192,NA
212,2020-07-30,173,184,195,NA
