"dia_ano","dias","otimista","casos_estimados","pessimista","x"
179,2020-06-27,814,855,896,882
180,2020-06-28,849,892,935,899
181,2020-06-29,887,931,975,940
182,2020-06-30,925,971,1017,965
183,2020-07-01,965,1013,1061,1007
184,2020-07-02,1007,1057,1107,1059
185,2020-07-03,1049,1102,1155,1110
186,2020-07-04,1095,1150,1205,1183
187,2020-07-05,1143,1200,1257,1201
188,2020-07-06,1192,1252,1312,1230
189,2020-07-07,1244,1306,1368,1282
190,2020-07-08,1297,1362,1427,NA
191,2020-07-09,1353,1421,1489,NA
192,2020-07-10,1412,1483,1554,NA
193,2020-07-11,1473,1547,1621,NA
194,2020-07-12,1537,1614,1691,NA
195,2020-07-13,1604,1684,1764,NA
196,2020-07-14,1672,1756,1840,NA
197,2020-07-15,1744,1832,1920,NA
198,2020-07-16,1821,1912,2003,NA
199,2020-07-17,1899,1994,2089,NA
