"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
130,2020-05-09,41255,43723,46191,44411
131,2020-05-10,43240,45827,48414,45444
132,2020-05-11,45257,47964,50671,46131
133,2020-05-12,47298,50127,52956,47719
134,2020-05-13,49358,52311,55264,51097
135,2020-05-14,51432,54509,57586,54286
136,2020-05-15,53514,56715,59916,58378
137,2020-05-16,55596,58922,62248,61183
138,2020-05-17,57674,61124,64574,NA
139,2020-05-18,59740,63314,66888,NA
140,2020-05-19,61790,65486,69182,NA
141,2020-05-20,63815,67633,71451,NA
142,2020-05-21,65813,69750,73687,NA
143,2020-05-22,67776,71831,75886,NA
144,2020-05-23,69701,73871,78041,NA
