"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-14,3195,3367,3281,3518,3044,3428
2020-05-15,3427,3577,3502,3755,3249,3630
2020-05-16,3677,3790,3734,4004,3464,3834
2020-05-17,3944,4006,3975,4263,3687,3952
2020-05-18,4231,4222,4226,4532,3920,4023
2020-05-19,4538,4439,4488,4813,4163,4310
2020-05-20,4868,4655,4762,5107,4417,4549
2020-05-21,5222,4868,5045,5410,4680,5188
2020-05-22,5602,5078,5340,5726,4954,NA
2020-05-23,6009,5283,5646,6054,5238,NA
2020-05-24,6446,5484,5965,6397,5533,NA
2020-05-25,6915,5678,6296,6751,5841,NA
2020-05-26,7418,5866,6642,7123,6161,NA
2020-05-27,7957,6046,7002,7509,6495,NA
2020-05-28,8536,6218,7377,7911,6843,NA
