"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,494,572,650,593
183,2020-07-01,525,608,691,634
184,2020-07-02,558,646,734,674
185,2020-07-03,593,686,779,709
186,2020-07-04,630,729,828,755
187,2020-07-05,669,775,881,807
188,2020-07-06,711,823,935,826
189,2020-07-07,756,875,994,846
190,2020-07-08,803,930,1057,882
191,2020-07-09,853,988,1123,928
192,2020-07-10,907,1050,1193,986
193,2020-07-11,964,1116,1268,NA
194,2020-07-12,1025,1186,1347,NA
195,2020-07-13,1088,1260,1432,NA
196,2020-07-14,1157,1339,1521,NA
197,2020-07-15,1229,1423,1617,NA
198,2020-07-16,1306,1512,1718,NA
199,2020-07-17,1388,1607,1826,NA
200,2020-07-18,1475,1707,1939,NA
201,2020-07-19,1567,1814,2061,NA
202,2020-07-20,1666,1928,2190,NA
