"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,1,1,1,1
92,2020-04-01,1,2,3,1
93,2020-04-02,1,2,3,2
94,2020-04-03,2,3,4,2
95,2020-04-04,2,3,4,3
96,2020-04-05,2,4,6,5
97,2020-04-06,3,5,7,5
98,2020-04-07,4,7,10,7
99,2020-04-08,5,9,13,NA
100,2020-04-09,6,11,16,NA
101,2020-04-10,7,14,21,NA
102,2020-04-11,10,18,26,NA
103,2020-04-12,12,23,34,NA
104,2020-04-13,16,30,44,NA
105,2020-04-14,20,38,56,NA
