"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-23,1357,1357,1357,1402,1312,1352
2020-05-24,1460,1460,1460,1509,1411,1462
2020-05-25,1571,1571,1571,1624,1518,1500
2020-05-26,1691,1691,1691,1748,1634,1628
2020-05-27,1820,1820,1820,1881,1759,1839
2020-05-28,1958,1958,1958,2024,1892,1951
2020-05-29,2107,2107,2107,2178,2036,2103
2020-05-30,2267,2267,2267,2343,2191,2361
2020-05-31,2440,2440,2440,2522,2358,NA
2020-06-01,2626,2625,2626,2714,2538,NA
2020-06-02,2825,2825,2825,2920,2730,NA
2020-06-03,3040,3040,3040,3142,2938,NA
2020-06-04,3272,3271,3272,3382,3162,NA
2020-06-05,3521,3519,3520,3638,3402,NA
2020-06-06,3789,3787,3788,3915,3661,NA
