"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,51853,82181,67017,80186,53848,80261
2020-03-03,52251,82313,67282,80503,54061,80380
2020-03-04,52652,82421,67536,80807,54265,80497
2020-03-05,53056,82507,67782,81101,54463,80667
2020-03-06,53463,82577,68020,81386,54654,80768
2020-03-07,53874,82634,68254,81666,54842,80814
2020-03-08,54287,82680,68484,81941,55027,80859
2020-03-09,54704,82717,68710,82211,55209,80879
2020-03-10,55123,82747,68935,82481,55389,80908
2020-03-11,55546,82772,69159,82749,55569,80932
2020-03-12,55973,82791,69382,83015,55749,80954
2020-03-13,56402,82807,69604,83281,55927,80973
2020-03-14,56835,82820,69828,83549,56107,80995
2020-03-15,57271,82830,70050,83815,56285,81020
2020-03-16,57711,82839,70275,84084,56466,81063
2020-03-17,58154,82846,70500,84353,56647,81086
2020-03-18,58600,82851,70726,84624,56828,81130
2020-03-19,59050,82856,70953,84895,57011,81229
2020-03-20,59503,82859,71181,85168,57194,81281
2020-03-21,59959,82862,71410,85442,57378,81346
2020-03-22,60419,82864,71642,85720,57564,81484
2020-03-23,60883,82866,71874,85997,57751,81553
2020-03-24,61350,82868,72109,86278,57940,81631
2020-03-25,61821,82869,72345,86561,58129,81733
2020-03-26,62295,82870,72582,86844,58320,81827
2020-03-27,62774,82871,72822,87131,58513,81946
2020-03-28,63255,82871,73063,87420,58706,82059
2020-03-29,63741,82872,73306,87711,58901,82157
2020-03-30,64230,82872,73551,88004,59098,82241
2020-03-31,64723,82873,73798,88299,59297,82295
2020-04-01,65219,82873,74046,88596,59496,82395
2020-04-02,65720,82873,74296,88895,59697,82465
2020-04-03,66224,82873,74548,89197,59899,82527
2020-04-04,66732,82874,74803,89502,60104,82575
2020-04-05,67244,82874,75059,89808,60310,82642
2020-04-06,67760,82874,75317,90117,60517,82698
2020-04-07,68280,82874,75577,90428,60726,82784
2020-04-08,68804,82874,75839,90741,60937,82870
2020-04-09,69332,82874,76103,91057,61149,82925
2020-04-10,69864,82874,76369,91375,61363,83004
2020-04-11,70401,82874,76638,91697,61579,83097
2020-04-12,70941,82874,76908,92020,61796,83209
2020-04-13,71485,82874,77180,92346,62014,83303
2020-04-14,72034,82874,77454,92674,62234,83352
2020-04-15,72587,82874,77730,93004,62456,83402
2020-04-16,73144,82874,78009,93338,62680,83754
2020-04-17,73705,82874,78290,93674,62906,83785
2020-04-18,74271,82874,78572,94011,63133,83803
2020-04-19,74840,82874,78857,94352,63362,83817
2020-04-20,75415,82874,79144,94696,63592,83849
2020-04-21,75993,82874,79434,95043,63825,83864
2020-04-22,76577,82874,79726,95392,64060,83876
2020-04-23,77164,82874,80019,95743,64295,83884
2020-04-24,77756,82874,80315,96097,64533,83899
2020-04-25,78353,82874,80614,96455,64773,83909
2020-04-26,78954,82874,80914,96814,65014,83912
2020-04-27,79560,82874,81217,97176,65258,83938
2020-04-28,80171,82874,81522,97541,65503,83940
2020-04-29,80786,82874,81830,97909,65751,83944
2020-04-30,81406,82874,82140,98280,66000,83956
2020-05-01,82031,82874,82452,98654,66250,83959
2020-05-02,82660,82874,82767,99031,66503,83961
2020-05-03,83295,82874,83084,99410,66758,83964
2020-05-04,83934,82874,83404,99793,67015,83966
2020-05-05,84578,82874,83726,100178,67274,83968
2020-05-06,85227,82874,84050,100566,67534,83970
2020-05-07,85881,82874,84378,100958,67798,83976
2020-05-08,86540,82874,84707,101352,68062,83976
2020-05-09,87204,82874,85039,101749,68329,83991
2020-05-10,87873,82874,85374,102150,68598,84010
2020-05-11,88548,82874,85711,102553,68869,84011
2020-05-12,89227,82874,86050,102959,69141,84018
2020-05-13,89912,82874,86393,103369,69417,84024
2020-05-14,90602,82874,86738,103782,69694,84029
2020-05-15,91297,82874,87086,104198,69974,84038
2020-05-16,91998,82874,87436,104617,70255,84044
2020-05-17,92704,82874,87789,105039,70539,84054
2020-05-18,93415,82874,88144,105464,70824,84063
2020-05-19,94132,82874,88503,105894,71112,84065
2020-05-20,94854,82874,88864,106326,71402,84067
2020-05-21,95582,82874,89228,106761,71695,84079
2020-05-22,96316,82874,89595,107200,71990,84081
2020-05-23,97055,82874,89964,107642,72286,84084
2020-05-24,97799,82874,90336,108087,72585,84095
2020-05-25,98550,82874,90712,108537,72887,84102
2020-05-26,99306,82874,91090,108989,73191,84103
2020-05-27,100068,82874,91471,109445,73497,84106
2020-05-28,100836,82874,91855,109904,73806,84106
2020-05-29,101610,82874,92242,110367,74117,84123
2020-05-30,102390,82874,92632,110834,74430,84128
2020-05-31,103175,82874,93024,111303,74745,84147
2020-06-01,103967,82874,93420,111777,75063,84154
2020-06-02,104765,82874,93820,112256,75384,84159
2020-06-03,105569,82874,94222,112737,75707,84160
2020-06-04,106379,82874,94626,113220,76032,84171
2020-06-05,107195,82874,95034,113708,76360,84177
2020-06-06,108018,82874,95446,114201,76691,83030
2020-06-07,108847,82874,95860,114696,77024,NA
2020-06-08,109682,82874,96278,115197,77359,NA
2020-06-09,110524,82874,96699,115700,77698,NA
2020-06-10,111372,82874,97123,116208,78038,NA
2020-06-11,112227,82874,97550,116718,78382,NA
2020-06-12,113088,82874,97981,117234,78728,NA
2020-06-13,113956,82874,98415,117753,79077,NA
