"dia_ano","dias","otimista","casos_estimados","pessimista","x"
199,2020-07-17,853,1031,1209,1065
200,2020-07-18,881,1066,1251,1083
201,2020-07-19,911,1102,1293,1100
202,2020-07-20,942,1139,1336,1118
203,2020-07-21,974,1178,1382,1140
204,2020-07-22,1007,1218,1429,1158
205,2020-07-23,1042,1260,1478,1184
206,2020-07-24,1077,1302,1527,1215
207,2020-07-25,1114,1347,1580,1228
208,2020-07-26,1151,1392,1633,1243
209,2020-07-27,1191,1440,1689,1259
210,2020-07-28,1231,1489,1747,NA
211,2020-07-29,1273,1539,1805,NA
212,2020-07-30,1316,1592,1868,NA
213,2020-07-31,1361,1646,1931,NA
214,2020-08-01,1407,1702,1997,NA
215,2020-08-02,1455,1759,2063,NA
216,2020-08-03,1504,1819,2134,NA
217,2020-08-04,1555,1881,2207,NA
218,2020-08-05,1608,1945,2282,NA
219,2020-08-06,1663,2011,2359,NA
