"dia_ano","dias","otimista","casos_estimados","pessimista","x"
174,2020-06-22,45,52,59,47
175,2020-06-23,46,54,62,55
176,2020-06-24,49,57,65,56
177,2020-06-25,52,60,68,61
178,2020-06-26,54,63,72,65
179,2020-06-27,57,66,75,68
180,2020-06-28,59,69,79,72
181,2020-06-29,62,72,82,75
182,2020-06-30,65,76,87,76
183,2020-07-01,68,79,90,85
184,2020-07-02,71,83,95,91
185,2020-07-03,75,87,99,NA
186,2020-07-04,79,92,105,NA
187,2020-07-05,83,96,109,NA
188,2020-07-06,87,101,115,NA
189,2020-07-07,91,106,121,NA
190,2020-07-08,96,111,126,NA
191,2020-07-09,100,116,132,NA
192,2020-07-10,105,122,139,NA
193,2020-07-11,110,128,146,NA
194,2020-07-12,115,134,153,NA
