"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-01,163,163,163,199,127,164
2020-05-02,190,190,190,232,148,191
2020-05-03,223,223,223,273,173,246
2020-05-04,261,261,261,319,203,267
2020-05-05,306,306,306,374,238,303
2020-05-06,359,359,359,439,279,351
2020-05-07,420,420,420,514,326,423
2020-05-08,492,492,492,602,382,494
2020-05-09,577,577,577,705,449,NA
2020-05-10,676,675,676,827,525,NA
2020-05-11,792,791,792,968,616,NA
2020-05-12,928,926,927,1133,721,NA
2020-05-13,1087,1084,1086,1328,844,NA
2020-05-14,1273,1269,1271,1554,988,NA
2020-05-15,1492,1485,1488,1819,1157,NA
