location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Eritrea;2020-05-23;total_cases;54;2020-04-01;18;2020-05-23;39;2.17
Estonia;2020-05-23;total_cases;53;2020-04-03;961;2020-05-23;1821;1.89
Ethiopia;2020-05-23;total_cases;12;2020-05-14;272;2020-05-23;494;1.82
Faeroe.Islands;2020-05-23;total_cases;65;2020-03-21;92;2020-05-23;187;2.03
Finland;2020-05-23;total_cases;39;2020-04-17;3489;2020-05-23;6568;1.88
France;2020-05-23;total_cases;49;2020-04-07;78167;2020-05-23;144806;1.85
French.Polynesia;2020-05-23;total_cases;59;2020-03-27;30;2020-05-23;60;2
Gabon;2020-05-23;total_cases;13;2020-05-13;1004;2020-05-23;1934;1.93
Gambia;2020-05-23;total_cases;24;2020-05-01;12;2020-05-23;25;2.08
Georgia;2020-05-23;total_cases;36;2020-04-20;402;2020-05-23;728;1.81
Germany;2020-05-23;total_cases;51;2020-04-05;95391;2020-05-23;178281;1.87
Ghana;2020-05-23;total_cases;18;2020-05-07;3091;2020-05-23;6617;2.14
Gibraltar;2020-05-23;total_cases;54;2020-04-01;69;2020-05-23;151;2.19
Greece;2020-05-23;total_cases;54;2020-04-02;1514;2020-05-23;2876;1.9
Greenland;2020-05-23;total_cases;61;2020-03-26;6;2020-05-23;11;1.83
Grenada;2020-05-23;total_cases;47;2020-04-09;12;2020-05-23;22;1.83
Guam;2020-05-23;total_cases;53;2020-04-03;87;2020-05-23;166;1.91
Guatemala;2020-05-23;total_cases;11;2020-05-15;1643;2020-05-23;3054;1.86
Guernsey;2020-05-23;total_cases;52;2020-04-04;136;2020-05-23;252;1.85
Guinea;2020-05-23;total_cases;22;2020-05-04;1710;2020-05-23;3176;1.86
Guinea-Bissau;2020-05-23;total_cases;18;2020-05-08;594;2020-05-23;1114;1.88
Guyana;2020-05-23;total_cases;33;2020-04-23;70;2020-05-23;127;1.81
Haiti;2020-05-23;total_cases;9;2020-05-17;456;2020-05-23;865;1.9
Honduras;2020-05-23;total_cases;15;2020-05-11;2006;2020-05-23;3743;1.87
Hungary;2020-05-23;total_cases;37;2020-04-19;1984;2020-05-23;3741;1.89
Iceland;2020-05-23;total_cases;59;2020-03-28;963;2020-05-23;1804;1.87
India;2020-05-23;total_cases;15;2020-05-11;70756;2020-05-23;131868;1.86
Indonesia;2020-05-23;total_cases;21;2020-05-05;12071;2020-05-23;21745;1.8
International;2020-05-23;total_cases;18;2020-02-16;355;2020-03-09;696;1.96
Iran;2020-05-23;total_cases;43;2020-04-13;73303;2020-05-23;133521;1.82
Iraq;2020-05-23;total_cases;22;2020-05-04;2346;2020-05-23;4272;1.82
Ireland;2020-05-23;total_cases;40;2020-04-16;13271;2020-05-23;24582;1.85
Isle.of.Man;2020-05-23;total_cases;47;2020-04-08;158;2020-05-23;336;2.13
Israel;2020-05-23;total_cases;49;2020-04-07;9248;2020-05-23;16690;1.8
Italy;2020-05-23;total_cases;52;2020-04-04;124632;2020-05-23;229327;1.84
Jamaica;2020-05-23;total_cases;31;2020-04-25;305;2020-05-23;550;1.8
Japan;2020-05-23;total_cases;40;2020-04-16;9167;2020-05-23;16550;1.81
Jersey;2020-05-23;total_cases;48;2020-04-08;170;2020-05-23;306;1.8
Jordan;2020-05-23;total_cases;43;2020-04-13;391;2020-05-23;704;1.8
Kazakhstan;2020-05-23;total_cases;20;2020-05-06;4502;2020-05-23;8322;1.85
Kenya;2020-05-23;total_cases;17;2020-05-09;649;2020-05-23;1192;1.84
Kosovo;2020-05-23;total_cases;36;2020-04-19;510;2020-05-23;1025;2.01
Kuwait;2020-05-23;total_cases;13;2020-05-13;11028;2020-05-23;20464;1.86
Kyrgyzstan;2020-05-23;total_cases;25;2020-05-01;769;2020-05-23;1403;1.82
Laos;2020-05-23;total_cases;52;2020-04-04;10;2020-05-23;19;1.9
Latvia;2020-05-23;total_cases;48;2020-04-08;577;2020-05-23;1046;1.81
Lebanon;2020-05-23;total_cases;46;2020-04-10;609;2020-05-23;1097;1.8
Liberia;2020-05-23;total_cases;26;2020-04-30;141;2020-05-23;255;1.81
Libya;2020-05-23;total_cases;41;2020-04-14;35;2020-05-23;75;2.14
Liechtenstein;2020-05-23;total_cases;64;2020-03-23;46;2020-05-23;83;1.8
Lithuania;2020-05-23;total_cases;49;2020-04-07;880;2020-05-23;1616;1.84
Luxembourg;2020-05-23;total_cases;56;2020-03-31;2178;2020-05-23;3990;1.83
Macedonia;2020-05-23;total_cases;41;2020-04-15;974;2020-05-23;1941;1.99
Madagascar;2020-05-23;total_cases;11;2020-05-15;238;2020-05-23;448;1.88
Malawi;2020-05-23;total_cases;18;2020-05-08;43;2020-05-23;83;1.93
Malaysia;2020-05-23;total_cases;49;2020-04-07;3963;2020-05-23;7185;1.81
Maldives;2020-05-23;total_cases;17;2020-05-08;644;2020-05-23;1303;2.02
Mali;2020-05-23;total_cases;23;2020-05-03;563;2020-05-23;1015;1.8
Malta;2020-05-23;total_cases;48;2020-04-08;307;2020-05-23;609;1.98
Mauritius;2020-05-23;total_cases;54;2020-04-02;169;2020-05-23;332;1.96
Mexico;2020-05-23;total_cases;15;2020-05-11;36327;2020-05-23;65856;1.81
Moldova;2020-05-23;total_cases;27;2020-04-29;3771;2020-05-23;6994;1.85
Monaco;2020-05-23;total_cases;56;2020-03-31;52;2020-05-23;98;1.88
Montenegro;2020-05-23;total_cases;53;2020-04-03;174;2020-05-23;324;1.86
Montserrat;2020-05-23;total_cases;49;2020-04-07;6;2020-05-23;11;1.83
Morocco;2020-05-23;total_cases;30;2020-04-26;4065;2020-05-23;7406;1.82
Mozambique;2020-05-23;total_cases;16;2020-05-10;91;2020-05-23;168;1.85
Myanmar;2020-05-23;total_cases;37;2020-04-19;111;2020-05-23;201;1.81
Namibia;2020-05-23;total_cases;56;2020-03-31;11;2020-05-23;20;1.82
Nepal;2020-05-23;total_cases;9;2020-05-17;304;2020-05-23;584;1.92
Netherlands;2020-05-23;total_cases;45;2020-04-11;24413;2020-05-23;45064;1.85
New.Caledonia;2020-05-23;total_cases;62;2020-03-24;9;2020-05-23;18;2
New.Zealand;2020-05-23;total_cases;57;2020-03-29;552;2020-05-23;1154;2.09
Niger;2020-05-23;total_cases;45;2020-04-11;491;2020-05-23;943;1.92
Nigeria;2020-05-23;total_cases;17;2020-05-09;4151;2020-05-23;7526;1.81
Northern.Mariana.Islands;2020-05-23;total_cases;42;2020-04-13;11;2020-05-23;22;2
Norway;2020-05-23;total_cases;56;2020-03-31;4447;2020-05-23;8309;1.87
Oman;2020-05-23;total_cases;13;2020-05-13;4019;2020-05-23;7257;1.81
Pakistan;2020-05-23;total_cases;17;2020-05-09;29465;2020-05-23;54601;1.85
Palestine;2020-05-23;total_cases;35;2020-04-21;329;2020-05-23;602;1.83
Panama;2020-05-23;total_cases;30;2020-04-26;5779;2020-05-23;10577;1.83
Paraguay;2020-05-23;total_cases;19;2020-05-07;462;2020-05-23;850;1.84
Peru;2020-05-23;total_cases;18;2020-05-08;61847;2020-05-23;115754;1.87
Philippines;2020-05-23;total_cases;30;2020-04-26;7579;2020-05-23;13777;1.82
Poland;2020-05-23;total_cases;30;2020-04-26;11617;2020-05-23;20931;1.8
Portugal;2020-05-23;total_cases;44;2020-04-12;16585;2020-05-23;30471;1.84
Puerto.Rico;2020-05-23;total_cases;25;2020-05-01;1575;2020-05-23;3100;1.97
Qatar;2020-05-23;total_cases;16;2020-05-10;22520;2020-05-23;42213;1.87
Romania;2020-05-23;total_cases;34;2020-04-22;9710;2020-05-23;17857;1.84
Russia;2020-05-23;total_cases;19;2020-05-07;177160;2020-05-23;335882;1.9
Rwanda;2020-05-23;total_cases;32;2020-04-24;176;2020-05-23;325;1.85
Saint.Kitts.and.Nevis;2020-05-23;total_cases;54;2020-04-02;8;2020-05-23;15;1.88
Saint.Lucia;2020-05-23;total_cases;56;2020-03-30;9;2020-05-23;18;2
San.Marino;2020-05-23;total_cases;43;2020-04-13;356;2020-05-23;665;1.87
Saudi.Arabia;2020-05-23;total_cases;17;2020-05-09;37136;2020-05-23;70161;1.89
Senegal;2020-05-23;total_cases;17;2020-05-09;1634;2020-05-23;2976;1.82
Serbia;2020-05-23;total_cases;38;2020-04-18;5994;2020-05-23;11092;1.85
Seychelles;2020-05-23;total_cases;68;2020-03-19;6;2020-05-23;11;1.83
Sierra.Leone;2020-05-23;total_cases;14;2020-05-12;338;2020-05-23;621;1.84
Singapore;2020-05-23;total_cases;25;2020-05-01;17101;2020-05-23;31068;1.82
Sint.Maarten.(Dutch.part);2020-05-23;total_cases;48;2020-04-08;40;2020-05-23;78;1.95
Slovakia;2020-05-23;total_cases;42;2020-04-14;835;2020-05-23;1504;1.8
Slovenia;2020-05-23;total_cases;56;2020-03-31;814;2020-05-23;1478;1.82
Somalia;2020-05-23;total_cases;20;2020-05-06;873;2020-05-23;1594;1.83
South.Africa;2020-05-23;total_cases;14;2020-05-12;11350;2020-05-23;21343;1.88
South.Korea;2020-05-23;total_cases;83;2020-03-04;5766;2020-05-23;11190;1.94
South.Sudan;2020-05-23;total_cases;6;2020-05-20;285;2020-05-23;563;1.98
Spain;2020-05-23;total_cases;53;2020-04-02;126535;2020-05-22;235290;1.86
Sri.Lanka;2020-05-23;total_cases;29;2020-04-27;588;2020-05-23;1089;1.85
Sudan;2020-05-23;total_cases;10;2020-05-16;1964;2020-05-23;3628;1.85
Suriname;2020-05-23;total_cases;64;2020-03-23;6;2020-05-23;11;1.83
Swaziland;2020-05-23;total_cases;20;2020-05-06;123;2020-05-23;238;1.93
Sweden;2020-05-23;total_cases;31;2020-04-25;18177;2020-05-23;33188;1.83
Switzerland;2020-05-23;total_cases;56;2020-03-31;16108;2020-05-23;30642;1.9
Syria;2020-05-23;total_cases;38;2020-04-18;38;2020-05-23;70;1.84
Taiwan;2020-05-23;total_cases;62;2020-03-25;235;2020-05-23;441;1.88
Tajikistan;2020-05-23;total_cases;10;2020-05-16;1322;2020-05-23;2551;1.93
Tanzania;2020-05-23;total_cases;34;2020-04-21;254;2020-05-23;509;2
Thailand;2020-05-23;total_cases;56;2020-03-31;1651;2020-05-23;3040;1.84
Togo;2020-05-23;total_cases;14;2020-05-12;199;2020-05-23;373;1.87
Trinidad.and.Tobago;2020-05-23;total_cases;62;2020-03-25;60;2020-05-23;116;1.93
Tunisia;2020-05-23;total_cases;50;2020-04-06;574;2020-05-23;1048;1.83
Turkey;2020-05-23;total_cases;37;2020-04-19;86306;2020-05-23;155686;1.8
Uganda;2020-05-23;total_cases;12;2020-05-14;160;2020-05-23;312;1.95
Ukraine;2020-05-23;total_cases;24;2020-05-02;11411;2020-05-23;20580;1.8
United.Arab.Emirates;2020-05-23;total_cases;20;2020-05-06;15738;2020-05-23;28704;1.82
United.Kingdom;2020-05-23;total_cases;32;2020-04-23;138078;2020-05-22;254195;1.84
United.States;2020-05-23;total_cases;32;2020-04-24;890524;2020-05-23;1622670;1.82
United.States.Virgin.Islands;2020-05-23;total_cases;53;2020-04-02;33;2020-05-23;69;2.09
Uruguay;2020-05-23;total_cases;49;2020-04-07;417;2020-05-23;764;1.83
Uzbekistan;2020-05-23;total_cases;34;2020-04-21;1692;2020-05-22;3078;1.82
Vatican;2020-05-23;total_cases;53;2020-04-02;6;2020-05-23;12;2
Venezuela;2020-05-23;total_cases;10;2020-05-16;504;2020-05-23;944;1.87
Vietnam;2020-05-23;total_cases;60;2020-03-27;171;2020-05-23;324;1.89
World;2020-05-23;total_cases;30;2020-04-26;2918082;2020-05-23;5273572;1.81
Yemen;2020-05-23;total_cases;10;2020-05-15;106;2020-05-23;212;2
Zambia;2020-05-23;total_cases;12;2020-05-13;446;2020-05-23;920;2.06
Zimbabwe;2020-05-23;total_cases;30;2020-04-26;31;2020-05-23;56;1.81
