"dia_ano","dias","otimista","casos_estimados","pessimista","x"
133,2020-05-12,187,953,1719,1280
134,2020-05-13,189,963,1737,1389
135,2020-05-14,191,972,1753,1413
136,2020-05-15,193,980,1767,0
137,2020-05-16,194,986,1778,0
138,2020-05-17,195,991,1787,0
139,2020-05-18,196,995,1794,0
140,2020-05-19,196,999,1802,0
141,2020-05-20,197,1001,1805,NA
142,2020-05-21,197,1004,1811,NA
143,2020-05-22,198,1006,1814,NA
144,2020-05-23,198,1007,1816,NA
145,2020-05-24,198,1008,1818,NA
146,2020-05-25,198,1009,1820,NA
147,2020-05-26,199,1010,1821,NA
