"dia_ano","dias","otimista","casos_estimados","pessimista","x"
191,2020-07-09,861,880,899,884
192,2020-07-10,883,903,923,896
193,2020-07-11,906,926,946,914
194,2020-07-12,928,948,968,936
195,2020-07-13,949,970,991,960
196,2020-07-14,971,992,1013,992
197,2020-07-15,991,1013,1035,1019
198,2020-07-16,1012,1034,1056,1043
199,2020-07-17,1031,1054,1077,1065
200,2020-07-18,1051,1074,1097,1083
201,2020-07-19,1069,1093,1117,1100
202,2020-07-20,1088,1112,1136,NA
203,2020-07-21,1106,1130,1154,NA
204,2020-07-22,1123,1148,1173,NA
205,2020-07-23,1140,1165,1190,NA
206,2020-07-24,1155,1181,1207,NA
207,2020-07-25,1172,1198,1224,NA
208,2020-07-26,1187,1213,1239,NA
209,2020-07-27,1201,1228,1255,NA
210,2020-07-28,1215,1242,1269,NA
211,2020-07-29,1229,1256,1283,NA
