"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"France",2019-12-30,0,0,0,0,0
"France",2019-12-31,0,0,0,0,0
"France",2020-01-01,0,0,0,0,0
"France",2020-01-02,0,0,0,0,0
"France",2020-01-03,0,0,0,0,0
"France",2020-01-04,0,0,0,0,0
"France",2020-01-05,0,0,0,0,0
"France",2020-01-06,0,0,0,0,0
"France",2020-01-07,0,0,0,0,0
"France",2020-01-08,0,0,0,0,0
"France",2020-01-09,0,0,0,0,0
"France",2020-01-10,0,0,0,0,0
"France",2020-01-11,0,0,0,0,0
"France",2020-01-12,0,0,0,0,0
"France",2020-01-13,0,0,0,0,0
"France",2020-01-14,0,0,0,0,0
"France",2020-01-15,0,0,0,0,0
"France",2020-01-16,0,0,0,0,0
"France",2020-01-17,0,0,0,0,0
"France",2020-01-18,0,0,0,0,0
"France",2020-01-19,0,0,0,0,0
"France",2020-01-20,0,0,0,0,0
"France",2020-01-21,0,0,0,0,0
"France",2020-01-22,0,0,0,0,0
"France",2020-01-23,0,0,0,0,0
"France",2020-01-24,0,0,0,0,3
"France",2020-01-25,0,0,0,0,3
"France",2020-01-26,1,1,1,0,3
"France",2020-01-27,1,1,1,0,3
"France",2020-01-28,1,1,1,0,4
"France",2020-01-29,1,1,1,0,5
"France",2020-01-30,1,1,1,0,6
"France",2020-01-31,1,1,1,0,6
"France",2020-02-01,2,2,2,0,6
"France",2020-02-02,2,2,2,0,6
"France",2020-02-03,2,2,2,0,6
"France",2020-02-04,3,3,3,0,6
"France",2020-02-05,4,4,4,0,6
"France",2020-02-06,4,4,4,0,6
"France",2020-02-07,5,5,5,0,11
"France",2020-02-08,6,6,6,0,11
"France",2020-02-09,7,7,7,0,11
"France",2020-02-10,8,9,10,1,11
"France",2020-02-11,10,11,12,1,11
"France",2020-02-12,12,13,14,1,11
"France",2020-02-13,15,16,17,1,11
"France",2020-02-14,18,19,20,1,11
"France",2020-02-15,21,23,25,1,11
"France",2020-02-16,26,28,30,2,12
"France",2020-02-17,32,34,36,2,12
"France",2020-02-18,38,41,44,3,12
"France",2020-02-19,46,49,52,3,12
"France",2020-02-20,56,60,64,4,12
"France",2020-02-21,67,72,77,4,12
"France",2020-02-22,81,87,93,5,12
"France",2020-02-23,98,105,112,6,12
"France",2020-02-24,118,127,136,8,12
"France",2020-02-25,142,153,164,9,14
"France",2020-02-26,172,185,198,11,17
"France",2020-02-27,207,223,239,14,38
"France",2020-02-28,250,269,288,17,57
"France",2020-02-29,302,325,348,20,100
"France",2020-03-01,365,392,419,24,130
"France",2020-03-02,440,473,506,29,178
"France",2020-03-03,531,571,611,35,212
"France",2020-03-04,640,688,736,42,285
"France",2020-03-05,772,830,888,51,423
"France",2020-03-06,931,1001,1071,62,613
"France",2020-03-07,1122,1206,1290,74,716
"France",2020-03-08,1350,1452,1554,89,1126
"France",2020-03-09,1626,1748,1870,108,1412
"France",2020-03-10,1956,2103,2250,130,1784
"France",2020-03-11,2351,2528,2705,156,2281
"France",2020-03-12,2823,3035,3247,187,2876
"France",2020-03-13,3385,3639,3893,224,3661
"France",2020-03-14,4053,4358,4663,268,4499
"France",2020-03-15,4846,5210,5574,321,5423
"France",2020-03-16,5781,6216,6651,383,6633
"France",2020-03-17,6881,7398,7915,456,7730
"France",2020-03-18,8167,8781,9395,541,9134
"France",2020-03-19,9663,10389,11115,640,10995
"France",2020-03-20,11389,12245,13101,754,12612
"France",2020-03-21,13366,14371,15376,885,14459
"France",2020-03-22,15610,16783,17956,1034,16018
"France",2020-03-23,18128,19491,20854,1200,19856
"France",2020-03-24,20923,22496,24069,1385,22302
"France",2020-03-25,23986,25789,27592,1588,25233
"France",2020-03-26,27293,29344,31395,1807,29155
"France",2020-03-27,30808,33124,35440,2040,32964
"France",2020-03-28,34487,37079,39671,2283,37575
"France",2020-03-29,38270,41146,44022,2534,NA
"France",2020-03-30,42092,45256,48420,2787,NA
"France",2020-03-31,45886,49335,52784,3038,NA
"France",2020-04-01,49587,53314,57041,3283,NA
"France",2020-04-02,53134,57128,61122,3518,NA
"France",2020-04-03,56479,60724,64969,3740,NA
"France",2020-04-04,59585,64063,68541,3945,NA
