"dia_ano","dias","otimista","casos_estimados","pessimista","x"
186,2020-07-04,362,384,406,383
187,2020-07-05,374,396,418,393
188,2020-07-06,386,409,432,406
189,2020-07-07,399,423,447,419
190,2020-07-08,411,436,461,432
191,2020-07-09,425,451,477,447
192,2020-07-10,439,465,491,459
193,2020-07-11,454,481,508,485
194,2020-07-12,468,496,524,497
195,2020-07-13,483,512,541,517
196,2020-07-14,499,529,559,534
197,2020-07-15,515,546,577,NA
198,2020-07-16,532,564,596,NA
199,2020-07-17,550,583,616,NA
200,2020-07-18,568,602,636,NA
201,2020-07-19,586,621,656,NA
202,2020-07-20,605,641,677,NA
203,2020-07-21,624,662,700,NA
204,2020-07-22,645,684,723,NA
205,2020-07-23,666,706,746,NA
206,2020-07-24,688,729,770,NA
