"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
125,2020-05-04,27860,32835,37810,32187
126,2020-05-05,29626,34916,40206,34053
127,2020-05-06,31503,37128,42753,37853
128,2020-05-07,33499,39481,45463,39928
129,2020-05-08,35622,41983,48344,41830
130,2020-05-09,37880,44644,51408,44411
131,2020-05-10,40280,47473,54666,45444
132,2020-05-11,42833,50482,58131,46131
133,2020-05-12,45548,53681,61814,NA
134,2020-05-13,48434,57083,65732,NA
135,2020-05-14,51504,60701,69898,NA
136,2020-05-15,54768,64548,74328,NA
137,2020-05-16,58238,68638,79038,NA
138,2020-05-17,61929,72988,84047,NA
139,2020-05-18,65854,77614,89374,NA
