"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,40,45,50,38
176,2020-06-24,42,47,52,48
177,2020-06-25,44,49,54,51
178,2020-06-26,46,51,56,54
179,2020-06-27,46,52,58,54
180,2020-06-28,48,54,60,54
181,2020-06-29,50,56,62,55
182,2020-06-30,52,58,64,56
183,2020-07-01,54,60,66,60
184,2020-07-02,55,62,69,64
185,2020-07-03,57,64,71,66
186,2020-07-04,58,65,72,NA
187,2020-07-05,60,67,74,NA
188,2020-07-06,62,69,76,NA
189,2020-07-07,62,70,78,NA
190,2020-07-08,64,72,80,NA
191,2020-07-09,65,73,81,NA
192,2020-07-10,66,74,82,NA
193,2020-07-11,68,76,84,NA
194,2020-07-12,69,77,85,NA
195,2020-07-13,70,78,86,NA
