"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-13,443,448,446,508,384,445
2020-04-14,520,527,524,597,451,478
2020-04-15,611,620,616,702,530,630
2020-04-16,717,728,722,823,621,695
2020-04-17,842,852,847,966,728,797
2020-04-18,989,995,992,1131,853,1040
2020-04-19,1161,1160,1160,1323,997,1205
2020-04-20,1364,1346,1355,1545,1165,1320
2020-04-21,1601,1557,1579,1800,1358,NA
2020-04-22,1881,1794,1838,2096,1580,NA
2020-04-23,2208,2056,2132,2431,1833,NA
2020-04-24,2593,2345,2469,2815,2123,NA
2020-04-25,3045,2660,2852,3252,2452,NA
2020-04-26,3576,2998,3287,3748,2826,NA
2020-04-27,4199,3357,3778,4307,3249,NA
