"dia_ano","dias","otimista","casos_estimados","pessimista","x"
140,2020-05-19,74,78,82,85
141,2020-05-20,79,83,87,87
142,2020-05-21,84,89,94,91
143,2020-05-22,90,95,100,93
144,2020-05-23,96,101,106,99
145,2020-05-24,102,107,112,107
146,2020-05-25,108,114,120,110
147,2020-05-26,116,122,128,119
148,2020-05-27,123,130,137,NA
149,2020-05-28,131,138,145,NA
150,2020-05-29,140,147,154,NA
151,2020-05-30,149,157,165,NA
152,2020-05-31,158,167,176,NA
153,2020-06-01,169,178,187,NA
154,2020-06-02,180,190,200,NA
