"dia_ano","dias","otimista","casos_estimados","pessimista","x"
114,2020-04-23,43,60,77,53
115,2020-04-24,50,70,90,75
116,2020-04-25,60,83,106,86
117,2020-04-26,70,97,124,100
118,2020-04-27,83,115,147,114
119,2020-04-28,97,135,173,129
120,2020-04-29,115,159,203,137
121,2020-04-30,135,187,239,208
122,2020-05-01,159,220,281,NA
123,2020-05-02,187,259,331,NA
124,2020-05-03,220,305,390,NA
125,2020-05-04,260,360,460,NA
126,2020-05-05,305,423,541,NA
127,2020-05-06,359,498,637,NA
128,2020-05-07,423,586,749,NA
